year,scenario,timestep,solar,wind_offshore,wind_onshore,demand,hydro_inflow
2030,2008,162,0.0008633177809782917,0.006305100910831811,0.05662840825862987,0.555422132925922,0.27535652008424183
2030,2008,163,0.0,0.001604493390525586,0.05557054379094735,0.5750932272209152,0.27535652008424183
2030,2008,164,0.0,0.001306048778999239,0.05265175845388858,0.5948067723737794,0.27535652008424183
2030,2008,165,0.0,0.002210844063878495,0.04565128587797459,0.6023933276279884,0.27535652008424183
2030,2008,166,0.0,0.006173330393814335,0.03798274812492958,0.5812641105589673,0.27535652008424183
2030,2008,167,0.0,0.02848358828003988,0.03231287231375014,0.5434550575967256,0.27535652008424183
2030,2008,168,0.0,0.03418276723734164,0.02899522127032114,0.5257817461992251,0.27535652008424183
2030,2008,169,0.0,0.04167589157362328,0.02935802925928644,0.5188672490371657,0.23174407366686883
2030,2008,170,0.0,0.0590471383869218,0.03190340970270243,0.5052291643856774,0.23174407366686883
2030,2008,171,0.0,0.0996154482379496,0.038064759885048,0.495091630664502,0.23174407366686883
2030,2008,172,0.0,0.1523719242163581,0.04187306972249245,0.48584161245088425,0.23174407366686883
2030,2008,173,0.0,0.2013186639256686,0.04380001428760222,0.49314376699821905,0.23174407366686883
2030,2008,174,0.0,0.2724625297854229,0.04655692806559285,0.5195756619521532,0.23174407366686883
2030,2008,175,0.0,0.4035316927535266,0.05395048764200906,0.5640376036099853,0.23174407366686883
2030,2008,176,0.0,0.557830409773718,0.06493374275996286,0.6111481708494719,0.23174407366686883
2030,2008,177,0.01866321912474318,0.6831918648322026,0.08102673335994906,0.6453042268472203,0.23174407366686883
2030,2008,178,0.09819449026524504,0.7970603510853609,0.1003781647604257,0.6662140058117011,0.23174407366686883
2030,2008,179,0.1919267075244812,0.9009889633748877,0.09923697465847334,0.6746022547249884,0.23174407366686883
2030,2008,180,0.2621242278287178,0.9424864698453216,0.1347131167980085,0.6742923345734989,0.23174407366686883
2030,2008,181,0.3052045451051403,0.9442504783539846,0.1634798085639098,0.6675581550852395,0.23174407366686883
2030,2008,182,0.3182679825929952,0.9293630347168615,0.1969741749662334,0.6545498674232281,0.23174407366686883
2030,2008,183,0.2706818459966121,0.8915664744340727,0.2133377700704517,0.6403221826360509,0.23174407366686883
2030,2008,184,0.1771605500937627,0.7796022462020593,0.2124062477096964,0.6344408808929581,0.23174407366686883
2030,2008,185,0.07563299417904926,0.6390049826173995,0.2083245266926013,0.635584920435277,0.23174407366686883
2030,2008,186,0.0004627377938652659,0.5166670652098929,0.2034239614466406,0.6516671427571058,0.23174407366686883
2030,2008,187,0.0,0.4584119894247899,0.1968416016632969,0.6792896180703603,0.23174407366686883
2030,2008,188,0.0,0.4845472159054617,0.1892291493270677,0.6989853347218182,0.23174407366686883
2030,2008,189,0.0,0.5005040663670061,0.1794212197216904,0.6920855154136089,0.23174407366686883
2030,2008,190,0.0,0.5603982808836323,0.1672338670656672,0.649805068458741,0.23174407366686883
2030,2008,191,0.0,0.8564406313176872,0.1645663041649766,0.5956813429384054,0.23174407366686883
2030,2008,192,0.0,0.8862322476628096,0.1415649039181436,0.5731918034917545,0.23174407366686883
2030,2008,193,0.0,0.8955478329487201,0.1265220023357422,0.5174396037046565,0.23174407366686883
2030,2008,194,0.0,0.7596203278279302,0.1118688848570125,0.5041426391276391,0.23174407366686883
2030,2008,195,0.0,0.4360220674097722,0.102941130548901,0.49425005046507026,0.23174407366686883
2030,2008,196,0.0,0.1803737590528945,0.09693072792292604,0.48511107168016243,0.23174407366686883
2030,2008,197,0.0,0.06651082047760477,0.09122194261366665,0.492343654793511,0.23174407366686883
2030,2008,198,0.0,0.03396968043047413,0.08789212935951679,0.518435247436632,0.23174407366686883
2030,2008,199,0.0,0.01919344156306746,0.07593690251045405,0.5622314875385088,0.23174407366686883
2030,2008,200,0.0,0.01202420886860792,0.06933602864297879,0.6087588662216344,0.23174407366686883
2030,2008,201,0.01723898512035363,0.00694554570822266,0.06727315011464388,0.6425642271381613,0.23174407366686883
2030,2008,202,0.0868928191807555,0.0006486903633211081,0.0673554684528052,0.6630979960327885,0.23174407366686883
2030,2008,203,0.1814865609828047,4.640966253318365e-5,0.07427595129269,0.6712450316501263,0.23174407366686883
2030,2008,204,0.2551513854448526,0.0,0.06803710310935819,0.6706437721454888,0.23174407366686883
2030,2008,205,0.2936591427543933,0.0006029977273419451,0.06492554670524434,0.6637406879420625,0.23174407366686883
2030,2008,206,0.2833896543316295,0.003526760168564711,0.07283322877403026,0.6506563448639031,0.23174407366686883
2030,2008,207,0.2199946962886581,0.01695885330864686,0.07495108340085617,0.6365029140447097,0.23174407366686883
2030,2008,208,0.1460212037906837,0.05994403420625923,0.07087957671589853,0.6306920205493529,0.23174407366686883
2030,2008,209,0.06212478968701935,0.1256791286965345,0.06524065135750828,0.6317804760044183,0.23174407366686883
2030,2008,210,0.0001298788202972729,0.2120315646026175,0.06933266363101806,0.6474405231340022,0.23174407366686883
2030,2008,211,0.0,0.3145184147164079,0.07716750930518192,0.674748938408515,0.23174407366686883
2030,2008,212,0.0,0.3945822078623339,0.0871802798886751,0.6946418118874393,0.23174407366686883
2030,2008,213,0.0,0.5116073419909448,0.1029912292508181,0.6880415122051825,0.23174407366686883
2030,2008,214,0.0,0.6472280552507526,0.1132108544687144,0.6461418073903327,0.23174407366686883
2030,2008,215,0.0,0.7050650557644488,0.143675172935155,0.5927646369671532,0.23174407366686883
2030,2008,216,0.0,0.7863852914940523,0.1492922956649549,0.5709220947105796,0.23174407366686883
2030,2008,217,0.0,0.8842942925039512,0.1608553827443537,0.511955255570553,0.23174407366686883
2030,2008,218,0.0,0.9315663314355216,0.170453415762275,0.49921913564479514,0.23174407366686883
2030,2008,219,0.0,0.945523195242616,0.1773027871708738,0.4896277320159876,0.23174407366686883
2030,2008,220,0.0,0.9494290769365707,0.1792911478531797,0.4806175638890186,0.23174407366686883
2030,2008,221,0.0,0.94997078735992,0.1872107671012773,0.48764795516550746,0.23174407366686883
2030,2008,222,0.0,0.9498756728576015,0.1911689759196366,0.5130888206678356,0.23174407366686883
2030,2008,223,0.0,0.9496141164602306,0.1989227420944923,0.5558216504984412,0.23174407366686883
2030,2008,224,0.0,0.9498341255856476,0.2083686173122579,0.6013606395702574,0.23174407366686883
2030,2008,225,0.03099075517064254,0.9499944861374852,0.2287938889086304,0.6344270176462146,0.23174407366686883
2030,2008,226,0.1198098946819125,0.9499999577316044,0.2544822229208799,0.6543602522415601,0.23174407366686883
2030,2008,227,0.22665838663943,0.9499999999999996,0.2737978529376599,0.6619972435423599,0.23174407366686883
2030,2008,228,0.3290240468938775,0.9499999999999996,0.2993586080143154,0.6612123918428824,0.23174407366686883
2030,2008,229,0.3640157986518611,0.9499999999999996,0.3337539850745312,0.6541947366286922,0.23174407366686883
2030,2008,230,0.3354668107859674,0.9499999999999996,0.3614226101929122,0.641105644349754,0.23174407366686883
2030,2008,231,0.26999200933459,0.9499999999999996,0.363119452177105,0.6271098099790297,0.23174407366686883
2030,2008,232,0.1785267973125977,0.9499999999999996,0.36146772768647,0.621415638822147,0.23174407366686883
2030,2008,233,0.08429999419686593,0.9499999999999996,0.3563819790729984,0.6224581444731748,0.23174407366686883
2030,2008,234,0.002205416356522237,0.9499974060129652,0.3606203456417051,0.6376528727154377,0.23174407366686883
2030,2008,235,0.0,0.9497868950731079,0.3781314385825909,0.6644598873496705,0.23174407366686883
2030,2008,236,0.0,0.9497120368842228,0.4039648296400143,0.6843368738602438,0.23174407366686883
2030,2008,237,0.0,0.9448141485017472,0.4265994143391125,0.67800696558674,0.23174407366686883
2030,2008,238,0.0,0.9431361604927552,0.4487563969274264,0.6367685584351909,0.23174407366686883
2030,2008,239,0.0,0.9066078906327298,0.4851353629418181,0.5844305123082477,0.23174407366686883
2030,2008,240,0.0,0.8938684745610608,0.4972358580377655,0.5636562344149234,0.23174407366686883
2030,2008,241,0.0,0.9449820126903442,0.5108422271386668,0.5188315216713234,0.23174407366686883
2030,2008,242,0.0,0.9499999999999996,0.5170356766909124,0.5053702606989703,0.23174407366686883
2030,2008,243,0.0,0.9499999999999996,0.5307398393842386,0.49534197986537953,0.23174407366686883
2030,2008,244,0.0,0.9499993905091172,0.5484993550315935,0.48616369563154027,0.23174407366686883
2030,2008,245,0.0,0.9499999990088042,0.5614253249360746,0.4936734479786492,0.23174407366686883
2030,2008,246,0.0,0.9499999999999996,0.5699397405014053,0.5201517755197429,0.23174407366686883
2030,2008,247,0.0,0.9499999999999996,0.5754306595610718,0.5640763274332923,0.23174407366686883
2030,2008,248,0.0,0.9499999999999996,0.5912323184284602,0.6107544766163266,0.23174407366686883
2030,2008,249,0.02224397906231239,0.9499999999999996,0.6149487541293082,0.6448661430923274,0.23174407366686883
2030,2008,250,0.100964464996988,0.9499999999999996,0.6349283262510277,0.6660490108266149,0.23174407366686883
2030,2008,251,0.2005863037706314,0.9499967376978944,0.6532558244433713,0.6750778038912418,0.23174407366686883
2030,2008,252,0.2743115817582713,0.9499999999999996,0.7084870817107172,0.6754734809033742,0.23174407366686883
2030,2008,253,0.294785705746915,0.9499999999999996,0.7549309931369399,0.6691972168851644,0.23174407366686883
2030,2008,254,0.2551696050418615,0.9499999999999996,0.7755674828128193,0.656497160774132,0.23174407366686883
2030,2008,255,0.1806661621557167,0.9499999999999996,0.7779126671668171,0.642724426398963,0.23174407366686883
2030,2008,256,0.113930966960846,0.9499999277701088,0.7792949687518064,0.63717059439583,0.23174407366686883
2030,2008,257,0.05417213569990159,0.9499999749068224,0.7803771143484772,0.6383831191967334,0.23174407366686883
2030,2008,258,0.0001471572732232795,0.9499999999999996,0.7558876708257826,0.6541856129567619,0.23174407366686883
2030,2008,259,0.0,0.9499999999999996,0.726183897847456,0.6808527806875704,0.23174407366686883
2030,2008,260,0.0,0.9499999999999996,0.7193389725599086,0.6995519992950642,0.23174407366686883
2030,2008,261,0.0,0.949999973368828,0.7149468809864301,0.6922971987683001,0.23174407366686883
2030,2008,262,0.0,0.9499902040230401,0.6967733961995339,0.6500766422647932,0.23174407366686883
2030,2008,263,0.0,0.9493523543918668,0.6511519114947502,0.5963559618720029,0.23174407366686883
2030,2008,264,0.0,0.9480482078304802,0.6352391218369497,0.5741701997595651,0.23174407366686883
2030,2008,265,0.0,0.9442053077537044,0.6177380549878111,0.5272306883608232,0.23174407366686883
2030,2008,266,0.0,0.9250167274935828,0.6012252391868039,0.510389250778096,0.23174407366686883
2030,2008,267,0.0,0.8895094453768009,0.586425907217093,0.4986166743296701,0.23174407366686883
2030,2008,268,0.0,0.8688289398367568,0.560076592236471,0.48884295612682216,0.23174407366686883
2030,2008,269,0.0,0.8403408485133483,0.5288136240478517,0.4961525299138571,0.23174407366686883
2030,2008,270,0.0,0.7699802118536401,0.5021449602960998,0.5257857840821749,0.23174407366686883
2030,2008,271,0.0,0.7261377538305387,0.4769634503778264,0.5779772068612602,0.23174407366686883
2030,2008,272,0.0,0.7444900982990749,0.4594143004541569,0.6317196513971228,0.23174407366686883
2030,2008,273,0.07121742497121232,0.7724000836233054,0.4410331885509057,0.668246822661931,0.23174407366686883
2030,2008,274,0.266206305785222,0.8105651589396645,0.410944798944563,0.6887766041604327,0.23174407366686883
2030,2008,275,0.4387453067628612,0.9327861094548686,0.3635407993308722,0.6944134621552378,0.23174407366686883
2030,2008,276,0.5547531368450069,0.9497701496222,0.4034399166458432,0.6905358421699702,0.23174407366686883
2030,2008,277,0.6010663895747965,0.949975656058768,0.4404569832934145,0.681434601824624,0.23174407366686883
2030,2008,278,0.5798207909867008,0.9499992998701028,0.4441918846223196,0.666176408060529,0.23174407366686883
2030,2008,279,0.5021294241521375,0.9499999999999996,0.4229581399081539,0.6488492329117488,0.23174407366686883
2030,2008,280,0.3760453054219141,0.9499999999999996,0.3783564155446858,0.6410965005886986,0.23174407366686883
