asset,period,value,processed_value
Midgard_Hydro,82,38500.0,38178.57142857143
Midgard_Hydro,83,38500.0,38339.28571428572
Midgard_Hydro,84,38500.0,38500.0
Midgard_Hydro,85,39624.99999999999,38660.71428571428
Midgard_Hydro,86,39624.99999999999,38821.42857142857
Midgard_Hydro,87,39624.99999999999,38982.142857142855
Midgard_Hydro,88,39624.99999999999,39142.85714285714
Midgard_Hydro,89,39624.99999999999,39303.57142857142
Midgard_Hydro,90,39624.99999999999,39464.28571428571
Midgard_Hydro,91,39624.99999999999,39624.99999999999
Midgard_Hydro,92,40749.99999999999,39785.714285714275
Midgard_Hydro,93,40749.99999999999,39946.428571428565
Midgard_Hydro,94,40749.99999999999,40107.14285714285
Midgard_Hydro,95,40749.99999999999,40267.85714285714
Midgard_Hydro,96,40749.99999999999,40428.57142857142
Midgard_Hydro,97,40749.99999999999,40589.28571428571
Midgard_Hydro,98,40749.99999999999,40749.99999999999
Midgard_Hydro,99,41874.99999999999,40910.714285714275
Midgard_Hydro,100,41874.99999999999,41071.428571428565
Midgard_Hydro,101,41874.99999999999,41232.14285714285
Midgard_Hydro,102,41874.99999999999,41392.85714285714
Midgard_Hydro,103,41874.99999999999,41553.57142857142
Midgard_Hydro,104,41874.99999999999,41714.28571428571
Midgard_Hydro,105,41874.99999999999,41874.99999999999
Midgard_Hydro,106,42999.99999999999,42035.714285714275
Midgard_Hydro,107,42999.99999999999,42196.428571428565
Midgard_Hydro,108,42999.99999999999,42357.14285714285
Midgard_Hydro,109,42999.99999999999,42517.85714285714
Midgard_Hydro,110,42999.99999999999,42678.57142857142
Midgard_Hydro,111,42999.99999999999,42839.28571428571
Midgard_Hydro,112,42999.99999999999,42999.99999999999
Midgard_Hydro,113,44124.99999999999,43160.714285714275
Midgard_Hydro,114,44124.99999999999,43321.428571428565
Midgard_Hydro,115,44124.99999999999,43482.14285714285
Midgard_Hydro,116,44124.99999999999,43642.85714285714
Midgard_Hydro,117,44124.99999999999,43803.57142857142
Midgard_Hydro,118,44124.99999999999,43964.28571428571
Midgard_Hydro,119,44124.99999999999,44124.99999999999
Midgard_Hydro,120,45249.99999999999,44285.714285714275
Midgard_Hydro,121,45249.99999999999,44446.428571428565
Midgard_Hydro,122,45249.99999999999,44607.14285714285
Midgard_Hydro,123,45249.99999999999,44767.85714285714
Midgard_Hydro,124,45249.99999999999,44928.57142857142
Midgard_Hydro,125,45249.99999999999,45089.28571428571
Midgard_Hydro,126,45249.99999999999,45249.99999999999
Midgard_Hydro,127,46374.99999999999,45410.714285714275
Midgard_Hydro,128,46374.99999999999,45571.428571428565
Midgard_Hydro,129,46374.99999999999,45732.14285714285
Midgard_Hydro,130,46374.99999999999,45892.85714285714
Midgard_Hydro,131,46374.99999999999,46053.57142857142
Midgard_Hydro,132,46374.99999999999,46214.28571428571
Midgard_Hydro,133,46374.99999999999,46374.99999999999
Midgard_Hydro,134,47500.0,46535.71428571428
Midgard_Hydro,135,47500.0,46696.428571428565
Midgard_Hydro,136,47500.0,46857.142857142855
Midgard_Hydro,137,47500.0,47017.85714285714
Midgard_Hydro,138,47500.0,47178.57142857143
Midgard_Hydro,139,47500.0,47339.28571428571
Midgard_Hydro,140,47500.0,47500.0
Midgard_Hydro,141,46700.0,46700.0
Midgard_Hydro,142,45900.0,45900.0
Midgard_Hydro,143,45100.0,45100.0
Midgard_Hydro,144,44300.0,44300.0
Midgard_Hydro,145,43500.0,43500.0
Midgard_Hydro,146,42700.0,42700.0
Midgard_Hydro,147,41900.0,41900.0
Midgard_Hydro,148,41100.0,41100.0
Midgard_Hydro,149,40300.0,40300.0
Midgard_Hydro,150,39500.0,39500.0
Midgard_Hydro,151,38700.0,38700.0
Midgard_Hydro,152,37900.0,37900.0
Midgard_Hydro,153,37100.0,37100.0
Midgard_Hydro,154,36300.0,36300.0
Midgard_Hydro,155,35500.0,35500.0
Midgard_Hydro,156,34700.0,34700.0
Midgard_Hydro,157,33900.0,33900.0
Midgard_Hydro,158,33100.00000000001,33100.00000000001
Midgard_Hydro,159,32300.000000000007,32300.000000000007
Midgard_Hydro,160,31500.000000000007,31500.000000000007
Midgard_Hydro,161,30700.000000000007,30700.000000000007
Midgard_Hydro,162,29900.000000000007,29900.000000000007
Midgard_Hydro,163,29100.000000000007,29100.000000000007
Midgard_Hydro,164,28300.000000000004,28300.000000000004
Midgard_Hydro,165,27500.000000000004,27500.000000000004
Midgard_Hydro,166,28625.000000000007,27660.71428571429
Midgard_Hydro,167,28625.000000000007,27821.428571428576
Midgard_Hydro,168,28625.000000000007,27982.142857142862
Midgard_Hydro,169,28625.000000000007,28142.85714285715
Midgard_Hydro,170,28625.000000000007,28303.571428571435
Midgard_Hydro,171,28625.000000000007,28464.28571428572
Midgard_Hydro,172,28625.000000000007,28625.000000000007
Midgard_Hydro,173,29750.000000000015,28785.714285714294
Midgard_Hydro,174,29750.000000000015,28946.42857142858
Midgard_Hydro,175,29750.000000000015,29107.142857142866
Midgard_Hydro,176,29750.000000000015,29267.857142857156
Midgard_Hydro,177,29750.000000000015,29428.571428571442
Midgard_Hydro,178,29750.000000000015,29589.28571428573
Midgard_Hydro,179,29750.000000000015,29750.000000000015
Midgard_Hydro,180,30875.000000000022,29910.7142857143
Midgard_Hydro,181,30875.000000000022,30071.428571428587
Midgard_Hydro,182,30875.000000000022,30232.142857142873
Midgard_Hydro,183,30875.000000000022,30392.857142857163
Midgard_Hydro,184,30875.000000000022,30553.57142857145
Midgard_Hydro,185,30875.000000000022,30714.285714285736
Midgard_Hydro,186,30875.000000000022,30875.000000000022
Midgard_Hydro,187,32000.00000000003,31035.714285714308
Midgard_Hydro,188,32000.00000000003,31196.428571428594
Midgard_Hydro,189,32000.00000000003,31357.14285714288
Midgard_Hydro,190,32000.00000000003,31517.85714285717
Midgard_Hydro,191,32000.00000000003,31678.571428571457
Midgard_Hydro,192,32000.00000000003,31839.285714285743
Midgard_Hydro,193,32000.00000000003,32000.00000000003
Midgard_Hydro,194,33125.00000000004,32160.714285714315
Midgard_Hydro,195,33125.00000000004,32321.4285714286
Midgard_Hydro,196,33125.00000000004,32482.142857142888
Midgard_Hydro,197,33125.00000000004,32642.857142857178
Midgard_Hydro,198,33125.00000000004,32803.571428571464
Midgard_Hydro,199,33125.00000000004,32964.28571428575
Midgard_Hydro,200,33125.00000000004,33125.00000000004
Midgard_Hydro,201,34250.000000000044,33285.714285714326
Midgard_Hydro,202,34250.000000000044,33446.42857142861
Midgard_Hydro,203,34250.000000000044,33607.1428571429
Midgard_Hydro,204,34250.000000000044,33767.85714285718
Midgard_Hydro,205,34250.000000000044,33928.57142857147
Midgard_Hydro,206,34250.000000000044,34089.285714285754
Midgard_Hydro,207,34250.000000000044,34250.000000000044
Midgard_Hydro,208,35535.71428571434,34410.71428571433
Midgard_Hydro,209,35535.71428571434,34571.428571428616
Midgard_Hydro,210,35535.71428571434,34732.142857142906
Midgard_Hydro,211,35535.71428571434,34892.85714285719
Midgard_Hydro,212,35535.71428571434,35053.57142857148
Midgard_Hydro,213,35535.71428571434,35214.28571428577
Midgard_Hydro,214,35535.71428571434,35375.00000000005
Midgard_Hydro,215,35535.71428571434,35535.71428571434
Valhalla_H2_storage,1,8.905215822589729e6,7.007382942365688e6
Valhalla_H2_storage,2,8.905215822589729e6,7.153370086998306e6
Valhalla_H2_storage,3,8.905215822589729e6,7.299357231630925e6
Valhalla_H2_storage,4,8.905215822589729e6,7.445344376263544e6
Valhalla_H2_storage,5,8.905215822589729e6,7.591331520896162e6
Valhalla_H2_storage,6,8.905215822589729e6,7.737318665528781e6
Valhalla_H2_storage,7,8.905215822589729e6,7.8833058101614e6
Valhalla_H2_storage,8,8.905215822589729e6,8.029292954794018e6
Valhalla_H2_storage,9,8.905215822589729e6,8.1752800994266365e6
Valhalla_H2_storage,10,8.905215822589729e6,8.321267244059254e6
Valhalla_H2_storage,11,8.905215822589729e6,8.467254388691874e6
Valhalla_H2_storage,12,8.905215822589729e6,8.613241533324491e6
Valhalla_H2_storage,13,8.905215822589729e6,8.75922867795711e6
Valhalla_H2_storage,14,8.905215822589729e6,8.905215822589729e6
Valhalla_H2_storage,15,1.0949035847446388e7,9.051202967222348e6
Valhalla_H2_storage,16,1.0949035847446388e7,9.197190111854967e6
Valhalla_H2_storage,17,1.0949035847446388e7,9.343177256487584e6
Valhalla_H2_storage,18,1.0949035847446388e7,9.489164401120203e6
Valhalla_H2_storage,19,1.0949035847446388e7,9.635151545752821e6
Valhalla_H2_storage,20,1.0949035847446388e7,9.78113869038544e6
Valhalla_H2_storage,21,1.0949035847446388e7,9.927125835018057e6
Valhalla_H2_storage,22,1.0949035847446388e7,1.0073112979650676e7
Valhalla_H2_storage,23,1.0949035847446388e7,1.0219100124283295e7
Valhalla_H2_storage,24,1.0949035847446388e7,1.0365087268915914e7
Valhalla_H2_storage,25,1.0949035847446388e7,1.0511074413548533e7
Valhalla_H2_storage,26,1.0949035847446388e7,1.065706155818115e7
Valhalla_H2_storage,27,1.0949035847446388e7,1.0803048702813769e7
Valhalla_H2_storage,28,1.0949035847446388e7,1.0949035847446388e7
Valhalla_H2_storage,29,1.2992855872303046e7,1.1095022992079007e7
Valhalla_H2_storage,30,1.2992855872303046e7,1.1241010136711625e7
Valhalla_H2_storage,31,1.2992855872303046e7,1.1386997281344242e7
Valhalla_H2_storage,32,1.2992855872303046e7,1.1532984425976861e7
Valhalla_H2_storage,33,1.2992855872303046e7,1.167897157060948e7
Valhalla_H2_storage,34,1.2992855872303046e7,1.1824958715242099e7
Valhalla_H2_storage,35,1.2992855872303046e7,1.1970945859874718e7
Valhalla_H2_storage,36,1.2992855872303046e7,1.2116933004507335e7
Valhalla_H2_storage,37,1.2992855872303046e7,1.2262920149139954e7
Valhalla_H2_storage,38,1.2992855872303046e7,1.2408907293772573e7
Valhalla_H2_storage,39,1.2992855872303046e7,1.2554894438405192e7
Valhalla_H2_storage,40,1.2992855872303046e7,1.2700881583037809e7
Valhalla_H2_storage,41,1.2992855872303046e7,1.2846868727670427e7
Valhalla_H2_storage,42,1.2992855872303046e7,1.2992855872303046e7
Valhalla_H2_storage,43,1.5036675897159707e7,1.3138843016935665e7
Valhalla_H2_storage,44,1.5036675897159707e7,1.3284830161568284e7
Valhalla_H2_storage,45,1.5036675897159707e7,1.3430817306200903e7
Valhalla_H2_storage,46,1.5036675897159707e7,1.357680445083352e7
Valhalla_H2_storage,47,1.5036675897159707e7,1.3722791595466139e7
Valhalla_H2_storage,48,1.5036675897159707e7,1.3868778740098758e7
Valhalla_H2_storage,49,1.5036675897159707e7,1.4014765884731377e7
Valhalla_H2_storage,50,1.5036675897159707e7,1.4160753029363995e7
Valhalla_H2_storage,51,1.5036675897159707e7,1.4306740173996614e7
Valhalla_H2_storage,52,1.5036675897159707e7,1.4452727318629233e7
Valhalla_H2_storage,53,1.5036675897159707e7,1.459871446326185e7
Valhalla_H2_storage,54,1.5036675897159707e7,1.4744701607894469e7
Valhalla_H2_storage,55,1.5036675897159707e7,1.4890688752527088e7
Valhalla_H2_storage,56,1.5036675897159707e7,1.5036675897159707e7
Valhalla_H2_storage,57,1.7080495922016367e7,1.5182663041792326e7
Valhalla_H2_storage,58,1.7080495922016367e7,1.5328650186424945e7
Valhalla_H2_storage,59,1.7080495922016367e7,1.5474637331057563e7
Valhalla_H2_storage,60,1.7080495922016367e7,1.562062447569018e7
Valhalla_H2_storage,61,1.7080495922016367e7,1.57666116203228e7
Valhalla_H2_storage,62,1.7080495922016367e7,1.5912598764955418e7
Valhalla_H2_storage,63,1.7080495922016367e7,1.6058585909588037e7
Valhalla_H2_storage,64,1.7080495922016367e7,1.6204573054220656e7
Valhalla_H2_storage,65,1.7080495922016367e7,1.6350560198853275e7
Valhalla_H2_storage,66,1.7080495922016367e7,1.6496547343485894e7
Valhalla_H2_storage,67,1.7080495922016367e7,1.664253448811851e7
Valhalla_H2_storage,68,1.7080495922016367e7,1.678852163275113e7
Valhalla_H2_storage,69,1.7080495922016367e7,1.693450877738375e7
Valhalla_H2_storage,70,1.7080495922016367e7,1.7080495922016367e7
Valhalla_H2_storage,71,1.9124315946873024e7,1.7226483066648986e7
Valhalla_H2_storage,72,1.9124315946873024e7,1.7372470211281605e7
Valhalla_H2_storage,73,1.9124315946873024e7,1.7518457355914224e7
Valhalla_H2_storage,74,1.9124315946873024e7,1.766444450054684e7
Valhalla_H2_storage,75,1.9124315946873024e7,1.7810431645179458e7
Valhalla_H2_storage,76,1.9124315946873024e7,1.7956418789812077e7
Valhalla_H2_storage,77,1.9124315946873024e7,1.8102405934444696e7
Valhalla_H2_storage,78,1.9124315946873024e7,1.8248393079077315e7
Valhalla_H2_storage,79,1.9124315946873024e7,1.8394380223709933e7
Valhalla_H2_storage,80,1.9124315946873024e7,1.8540367368342552e7
Valhalla_H2_storage,81,1.9124315946873024e7,1.8686354512975167e7
Valhalla_H2_storage,82,1.9124315946873024e7,1.8832341657607786e7
Valhalla_H2_storage,83,1.9124315946873024e7,1.8978328802240405e7
Valhalla_H2_storage,84,1.9124315946873024e7,1.9124315946873024e7
Valhalla_H2_storage,85,2.116813597172969e7,1.9270303091505643e7
Valhalla_H2_storage,86,2.116813597172969e7,1.941629023613826e7
Valhalla_H2_storage,87,2.116813597172969e7,1.956227738077088e7
Valhalla_H2_storage,88,2.116813597172969e7,1.97082645254035e7
Valhalla_H2_storage,89,2.116813597172969e7,1.985425167003612e7
Valhalla_H2_storage,90,2.116813597172969e7,2.0000238814668737e7
Valhalla_H2_storage,91,2.116813597172969e7,2.0146225959301356e7
Valhalla_H2_storage,92,2.116813597172969e7,2.0292213103933975e7
Valhalla_H2_storage,93,2.116813597172969e7,2.0438200248566594e7
Valhalla_H2_storage,94,2.116813597172969e7,2.0584187393199213e7
Valhalla_H2_storage,95,2.116813597172969e7,2.073017453783183e7
Valhalla_H2_storage,96,2.116813597172969e7,2.087616168246445e7
Valhalla_H2_storage,97,2.116813597172969e7,2.102214882709707e7
Valhalla_H2_storage,98,2.116813597172969e7,2.116813597172969e7
Valhalla_H2_storage,99,2.321195599658635e7,2.1314123116362307e7
Valhalla_H2_storage,100,2.321195599658635e7,2.1460110260994926e7
Valhalla_H2_storage,101,2.321195599658635e7,2.1606097405627545e7
Valhalla_H2_storage,102,2.321195599658635e7,2.1752084550260164e7
Valhalla_H2_storage,103,2.321195599658635e7,2.1898071694892783e7
Valhalla_H2_storage,104,2.321195599658635e7,2.20440588395254e7
Valhalla_H2_storage,105,2.321195599658635e7,2.2190045984158017e7
Valhalla_H2_storage,106,2.321195599658635e7,2.2336033128790636e7
Valhalla_H2_storage,107,2.321195599658635e7,2.2482020273423254e7
Valhalla_H2_storage,108,2.321195599658635e7,2.2628007418055873e7
Valhalla_H2_storage,109,2.321195599658635e7,2.2773994562688492e7
Valhalla_H2_storage,110,2.321195599658635e7,2.291998170732111e7
Valhalla_H2_storage,111,2.321195599658635e7,2.306596885195373e7
Valhalla_H2_storage,112,2.321195599658635e7,2.321195599658635e7
Valhalla_H2_storage,113,2.525577602144301e7,2.3357943141218968e7
Valhalla_H2_storage,114,2.525577602144301e7,2.3503930285851587e7
Valhalla_H2_storage,115,2.525577602144301e7,2.3649917430484205e7
Valhalla_H2_storage,116,2.525577602144301e7,2.3795904575116824e7
Valhalla_H2_storage,117,2.525577602144301e7,2.3941891719749443e7
Valhalla_H2_storage,118,2.525577602144301e7,2.4087878864382062e7
Valhalla_H2_storage,119,2.525577602144301e7,2.423386600901468e7
Valhalla_H2_storage,120,2.525577602144301e7,2.4379853153647296e7
Valhalla_H2_storage,121,2.525577602144301e7,2.4525840298279915e7
Valhalla_H2_storage,122,2.525577602144301e7,2.4671827442912534e7
Valhalla_H2_storage,123,2.525577602144301e7,2.4817814587545153e7
Valhalla_H2_storage,124,2.525577602144301e7,2.496380173217777e7
Valhalla_H2_storage,125,2.525577602144301e7,2.510978887681039e7
Valhalla_H2_storage,126,2.525577602144301e7,2.525577602144301e7
Valhalla_H2_storage,127,2.7299596046299666e7,2.540176316607563e7
Valhalla_H2_storage,128,2.7299596046299666e7,2.5547750310708247e7
Valhalla_H2_storage,129,2.7299596046299666e7,2.5693737455340866e7
Valhalla_H2_storage,130,2.7299596046299666e7,2.583972459997348e7
Valhalla_H2_storage,131,2.7299596046299666e7,2.59857117446061e7
Valhalla_H2_storage,132,2.7299596046299666e7,2.613169888923872e7
Valhalla_H2_storage,133,2.7299596046299666e7,2.6277686033871338e7
Valhalla_H2_storage,134,2.7299596046299666e7,2.6423673178503957e7
Valhalla_H2_storage,135,2.7299596046299666e7,2.6569660323136576e7
Valhalla_H2_storage,136,2.7299596046299666e7,2.6715647467769194e7
Valhalla_H2_storage,137,2.7299596046299666e7,2.686163461240181e7
Valhalla_H2_storage,138,2.7299596046299666e7,2.700762175703443e7
Valhalla_H2_storage,139,2.7299596046299666e7,2.7153608901667047e7
Valhalla_H2_storage,140,2.7299596046299666e7,2.7299596046299666e7
Valhalla_H2_storage,141,1.1766563857389051e7,2.6190093747091766e7
Valhalla_H2_storage,142,1.1766563857389051e7,2.5080591447883863e7
Valhalla_H2_storage,143,1.1766563857389051e7,2.3971089148675963e7
Valhalla_H2_storage,144,1.1766563857389051e7,2.2861586849468064e7
Valhalla_H2_storage,145,1.1766563857389051e7,2.175208455026016e7
Valhalla_H2_storage,146,1.1766563857389051e7,2.064258225105226e7
Valhalla_H2_storage,147,1.1766563857389051e7,1.9533079951844357e7
Valhalla_H2_storage,148,1.1766563857389051e7,1.8423577652636457e7
Valhalla_H2_storage,149,1.1766563857389051e7,1.7314075353428558e7
Valhalla_H2_storage,150,1.1766563857389051e7,1.6204573054220656e7
Valhalla_H2_storage,151,1.1766563857389051e7,1.5095070755012754e7
Valhalla_H2_storage,152,1.1766563857389051e7,1.3985568455804853e7
Valhalla_H2_storage,153,1.1766563857389051e7,1.2876066156596953e7
Valhalla_H2_storage,154,1.1766563857389051e7,1.1766563857389051e7
Valhalla_H2_storage,155,0.0,1.092609501043269e7
Valhalla_H2_storage,156,0.0,1.008562616347633e7
Valhalla_H2_storage,157,0.0,9.245157316519968e6
Valhalla_H2_storage,158,0.0,8.404688469563609e6
Valhalla_H2_storage,159,0.0,7.564219622607247e6
Valhalla_H2_storage,160,0.0,6.723750775650887e6
Valhalla_H2_storage,161,0.0,5.883281928694526e6
Valhalla_H2_storage,162,0.0,5.042813081738165e6
Valhalla_H2_storage,163,0.0,4.2023442347818045e6
Valhalla_H2_storage,164,0.0,3.3618753878254434e6
Valhalla_H2_storage,165,0.0,2.5214065408690823e6
Valhalla_H2_storage,166,0.0,1.6809376939127217e6
Valhalla_H2_storage,167,0.0,840468.8469563609
Valhalla_H2_storage,168,0.0,0.0
Valhalla_H2_storage,169,2.0438200248566594e6,145987.14463261853
Valhalla_H2_storage,170,2.0438200248566594e6,291974.28926523705
Valhalla_H2_storage,171,2.0438200248566594e6,437961.4338978556
Valhalla_H2_storage,172,2.0438200248566594e6,583948.5785304741
Valhalla_H2_storage,173,2.0438200248566594e6,729935.7231630926
Valhalla_H2_storage,174,2.0438200248566594e6,875922.8677957112
Valhalla_H2_storage,175,2.0438200248566594e6,1.0219100124283297e6
Valhalla_H2_storage,176,2.0438200248566594e6,1.1678971570609482e6
Valhalla_H2_storage,177,2.0438200248566594e6,1.3138843016935666e6
Valhalla_H2_storage,178,2.0438200248566594e6,1.4598714463261853e6
Valhalla_H2_storage,179,2.0438200248566594e6,1.605858590958804e6
Valhalla_H2_storage,180,2.0438200248566594e6,1.7518457355914223e6
Valhalla_H2_storage,181,2.0438200248566594e6,1.8978328802240407e6
Valhalla_H2_storage,182,2.0438200248566594e6,2.0438200248566594e6
Valhalla_H2_storage,183,4.0876400497133187e6,2.189807169489278e6
Valhalla_H2_storage,184,4.0876400497133187e6,2.3357943141218964e6
Valhalla_H2_storage,185,4.0876400497133187e6,2.481781458754515e6
Valhalla_H2_storage,186,4.0876400497133187e6,2.627768603387133e6
Valhalla_H2_storage,187,4.0876400497133187e6,2.773755748019752e6
Valhalla_H2_storage,188,4.0876400497133187e6,2.9197428926523705e6
Valhalla_H2_storage,189,4.0876400497133187e6,3.065730037284989e6
Valhalla_H2_storage,190,4.0876400497133187e6,3.211717181917608e6
Valhalla_H2_storage,191,4.0876400497133187e6,3.357704326550226e6
Valhalla_H2_storage,192,4.0876400497133187e6,3.5036914711828446e6
Valhalla_H2_storage,193,4.0876400497133187e6,3.649678615815463e6
Valhalla_H2_storage,194,4.0876400497133187e6,3.7956657604480814e6
Valhalla_H2_storage,195,4.0876400497133187e6,3.9416529050807003e6
Valhalla_H2_storage,196,4.0876400497133187e6,4.0876400497133187e6
Valhalla_H2_storage,197,6.131460074569978e6,4.233627194345937e6
Valhalla_H2_storage,198,6.131460074569978e6,4.379614338978556e6
Valhalla_H2_storage,199,6.131460074569978e6,4.525601483611174e6
Valhalla_H2_storage,200,6.131460074569978e6,4.671588628243793e6
Valhalla_H2_storage,201,6.131460074569978e6,4.817575772876412e6
Valhalla_H2_storage,202,6.131460074569978e6,4.96356291750903e6
Valhalla_H2_storage,203,6.131460074569978e6,5.1095500621416485e6
Valhalla_H2_storage,204,6.131460074569978e6,5.255537206774266e6
Valhalla_H2_storage,205,6.131460074569978e6,5.401524351406885e6
Valhalla_H2_storage,206,6.131460074569978e6,5.547511496039504e6
Valhalla_H2_storage,207,6.131460074569978e6,5.693498640672122e6
Valhalla_H2_storage,208,6.131460074569978e6,5.839485785304741e6
Valhalla_H2_storage,209,6.131460074569978e6,5.985472929937359e6
Valhalla_H2_storage,210,6.131460074569978e6,6.131460074569978e6
Valhalla_H2_storage,211,6.861395797733069e6,6.277447219202596e6
Valhalla_H2_storage,212,6.861395797733069e6,6.423434363835215e6
Valhalla_H2_storage,213,6.861395797733069e6,6.569421508467833e6
Valhalla_H2_storage,214,6.861395797733069e6,6.715408653100451e6
Valhalla_H2_storage,215,6.861395797733069e6,6.861395797733069e6
