milestone_year,timestep,NL_Wind_Onshore,NL_Wind_Offshore,NL_Solar,BE_Wind_Onshore,BE_Wind_Offshore,BE_Solar,DE_Wind_Onshore,DE_Wind_Offshore,DE_Solar,FR_Wind_Onshore,FR_Wind_Offshore,FR_Solar,DK_Wind_Onshore,DK_Wind_Offshore,DK_Solar,UK_Wind_Onshore,UK_Wind_Offshore,UK_Solar,IE_Wind_Onshore,IE_Wind_Offshore,IE_Solar,CH_Wind_Onshore,CH_Solar,AT_Wind_Onshore,AT_Solar,LU_Wind_Onshore,LU_Solar,CZ_Wind_Onshore,CZ_Solar,PL_Wind_Onshore,PL_Wind_Offshore,PL_Solar,SE_Solar,SE_Wind_Onshore,SE_Wind_Offshore,NO_Solar,NO_Wind_Onshore,NO_Wind_Offshore,ES_Wind_Onshore,ES_Wind_Offshore,ES_Solar,PT_Wind_Onshore,PT_Wind_Offshore,PT_Solar,IT_Wind_Onshore,IT_Wind_Offshore,IT_Solar,MT_Solar,SI_Solar,SI_Wind_Onshore,SI_Wind_Offshore,HU_Solar,HU_Wind_Onshore,SK_Solar,SK_Wind_Onshore,LT_Solar,LT_Wind_Onshore,LT_Wind_Offshore,LV_Solar,LV_Wind_Onshore,LV_Wind_Offshore,EE_Solar,EE_Wind_Onshore,EE_Wind_Offshore,FI_Solar,FI_Wind_Onshore,FI_Wind_Offshore,HR_Solar,HR_Wind_Onshore,HR_Wind_Offshore,GR_Solar,GR_Wind_Onshore,GR_Wind_Offshore,BG_Solar,BG_Wind_Onshore,RO_Solar,RO_Wind_Onshore,RO_Wind_Offshore,CY_Solar,CY_Wind_Onshore,OBZLL_Wind_Offshore,BE_Hydro,DE_Hydro,FR_Hydro,UK_Hydro,IE_Hydro,CH_Hydro,AT_Hydro,LU_Hydro,CZ_Hydro,PL_Hydro,ES_Hydro,PT_Hydro,IT_Hydro,SI_Hydro,HU_Hydro,SK_Hydro,LT_Hydro,LV_Hydro,HR_Hydro,GR_Hydro,BG_Hydro,RO_Hydro,NL_E_Demand,BE_E_Demand,DE_E_Demand,FR_E_Demand,DK_E_Demand,UK_E_Demand,IE_E_Demand,CH_E_Demand,AT_E_Demand,LU_E_Demand,CZ_E_Demand,PL_E_Demand,SE_E_Demand,NO_E_Demand,ES_E_Demand,PT_E_Demand,IT_E_Demand,MT_E_Demand,SI_E_Demand,HU_E_Demand,SK_E_Demand,LT_E_Demand,LV_E_Demand,EE_E_Demand,FI_E_Demand,HR_E_Demand,GR_E_Demand,BG_E_Demand,RO_E_Demand,CY_E_Demand,OBZLL_E_Demand,DE_Hydro_Reservoir_Inflow,DE_Pump_Hydro_Open_Inflow,FR_Hydro_Reservoir_Inflow,CH_Pump_Hydro_Open_Inflow,AT_Pump_Hydro_Open_Inflow,AT_Hydro_Reservoir_Inflow,CZ_Hydro_Reservoir_Inflow,CZ_Pump_Hydro_Open_Inflow,PL_Hydro_Reservoir_Inflow,PL_Pump_Hydro_Open_Inflow,SE_Hydro_Reservoir_Inflow,NO_Pump_Hydro_Open_Inflow,ES_Pump_Hydro_Open_Inflow,ES_Hydro_Reservoir_Inflow,PT_Hydro_Reservoir_Inflow,PT_Pump_Hydro_Open_Inflow,IT_Hydro_Reservoir_Inflow,IT_Pump_Hydro_Open_Inflow,SK_Hydro_Reservoir_Inflow,SK_Pump_Hydro_Open_Inflow,FI_Hydro_Reservoir_Inflow,HR_Hydro_Reservoir_Inflow,HR_Pump_Hydro_Open_Inflow,GR_Hydro_Reservoir_Inflow,GR_Pump_Hydro_Open_Inflow,BG_Hydro_Reservoir_Inflow,BG_Pump_Hydro_Open_Inflow,RO_Hydro_Reservoir_Inflow,RO_Pump_Hydro_Open_Inflow
2050,2859,0.461231694,0.44197008,0,0.719970376,0.620303777,0,0.507986919,0.41795687,0,0.357541698,0.408347884,0,0.578985613,0.425897751,0,0.773895535,0.572660575,0,0.760433077,0.285360347,0,0.450837402,0,0.22212505,0,0.59312386,0,0.2707129,0,0.294906056,0.693350493,0,0,0.328871823,0.476847858,0,0.274746896,0.132512121,0.216589738,0.375798164,0,0.161623885,0.111891255,0,0.149230827,0.165237098,0,0,0,0.097233034,0,0,0.165046981,0,0.26327982,0,0.246398855,0.28802841,0,0.572915745,0.32248334,0,0.867840638,0.341805468,0,0.610353161,0.095322817,0,0.061231553,0.000210561,0,0.284727055,0.093816517,0,0.371214527,0,0.351168211,0.725231455,0,0.649471957,0.423178019,0.407971479,0.680045524,0.435958946,0.298113285,0.296218487,0.525021836,0.719545156,0.482620397,0.355945225,0.691325271,0.405360697,0.182514547,0.49083391,0.369391036,0.356570513,0.452998149,0.618801653,0.612187487,0.530928781,0.23200585,0.538471193,0.510028512,0.533261318,0.515258511,0.456219061,0.468717448,0.486678292,0.363365339,0.531510964,0.516802445,0.374847581,0.438633026,0.45763208,0.695997598,0.578433622,0.515811149,0.474410086,0.625007587,0.297352427,0.309199741,0.358066335,0.364238104,0.451334459,0.253121193,0.235417741,0.229247752,0.657530861,0.280081708,0.289308429,0.362947207,0.311618773,0.234179052,0,0.03047864,0.023934896,0.344480809,0.216407761,0.132351757,0.140405997,0.203903061,0.019879207,0.761031984,0.191769535,1.390153407,1.959878689,0.007737394,0.151590904,0.280945109,0.042931082,0.182423657,0.081776641,0.459647946,0.07863953,1.225614704,0.376717687,0.278527229,0.237014702,0.075635261,0.367006658,0.325418964,0.278359614,0.338600843
2050,2860,0.450335165,0.517168105,0,0.699885958,0.603093728,0,0.487530238,0.429969412,0,0.325284108,0.344190236,0,0.439388975,0.382217953,0,0.780396915,0.550930783,0,0.733956466,0.26357691,0,0.401525543,0,0.223175756,0,0.495065704,0,0.216290475,0,0.317476905,0.789282348,0,0,0.336073056,0.485687354,0.000266376,0.26710436,0.131269901,0.205076469,0.360618041,0,0.128422329,0.126922462,0,0.145318846,0.148014062,0,0,0,0.094824742,0,0,0.234366697,0,0.316986357,0,0.225825339,0.346750597,0,0.473269343,0.27241872,0,0.786058034,0.273232434,0.000125811,0.607174729,0.052604378,0,0.055836745,0.000440466,0,0.251593828,0.088650252,0,0.314091644,0,0.317354665,0.696517711,0,0.527141179,0.359099608,0.407971479,0.680045524,0.435958946,0.298113285,0.296218487,0.525021836,0.719545156,0.482620397,0.355945225,0.691325271,0.405360697,0.182514547,0.49083391,0.369391036,0.356570513,0.452998149,0.618801653,0.612187487,0.530928781,0.23200585,0.538471193,0.510028512,0.549892199,0.514790955,0.494969594,0.460394965,0.542765594,0.355605202,0.528886105,0.554664444,0.389024127,0.445469822,0.483213574,0.617779387,0.60123545,0.524995197,0.466735316,0.614265192,0.324509577,0.308137656,0.363782582,0.370086971,0.461398331,0.260727275,0.244020784,0.243051492,0.712204844,0.288063646,0.307005624,0.41080564,0.322338645,0.252977779,0,0.03047864,0.023934896,0.344480809,0.216407761,0.132351757,0.140405997,0.203903061,0.019879207,0.761031984,0.191769535,1.390153407,1.959878689,0.007737394,0.151590904,0.280945109,0.042931082,0.182423657,0.081776641,0.459647946,0.07863953,1.225614704,0.376717687,0.278527229,0.237014702,0.075635261,0.367006658,0.325418964,0.278359614,0.338600843
2050,2861,0.44725562,0.731115563,0,0.674933475,0.537466654,0,0.468828727,0.483266332,0,0.297889864,0.301425768,0,0.36234689,0.351990736,0,0.785734335,0.542138032,0,0.708750274,0.233523935,0,0.325577908,0,0.210510869,0,0.422499651,0,0.185811091,0,0.35452634,0.825221991,0,0.001030356,0.352310605,0.49608081,0.001627757,0.251761275,0.136353264,0.191864936,0.338939685,0,0.122408371,0.157051191,0,0.150147194,0.143128431,0,0,0,0.070500812,0,0,0.270734419,0,0.332229073,0,0.243165547,0.462837564,0.000751714,0.39400631,0.25418335,0.000421427,0.676184846,0.194970458,0.008265881,0.584661741,0.02924973,0,0.059498005,0.000874064,0,0.20890801,0.085173644,0,0.249387894,0,0.307833065,0.671450085,0,0.446370147,0.682502457,0.407971479,0.680045524,0.435958946,0.298113285,0.296218487,0.525021836,0.719545156,0.482620397,0.355945225,0.691325271,0.405360697,0.182514547,0.49083391,0.369391036,0.356570513,0.452998149,0.618801653,0.612187487,0.530928781,0.23200585,0.538471193,0.510028512,0.592929312,0.550633877,0.567065403,0.472612847,0.598225073,0.372302802,0.54055539,0.611949436,0.451399354,0.452031777,0.542263826,0.569302595,0.66870129,0.555542218,0.487996105,0.615285396,0.370480255,0.315697802,0.38412008,0.379577405,0.478305279,0.281967642,0.255592712,0.283985781,0.75962269,0.318553504,0.344590321,0.465727952,0.339790483,0.289358881,0,0.03047864,0.023934896,0.344480809,0.216407761,0.132351757,0.140405997,0.203903061,0.019879207,0.761031984,0.191769535,1.390153407,1.959878689,0.007737394,0.151590904,0.280945109,0.042931082,0.182423657,0.081776641,0.459647946,0.07863953,1.225614704,0.376717687,0.278527229,0.237014702,0.075635261,0.367006658,0.325418964,0.278359614,0.338600843
2050,2862,0.486404153,0.42202616,0,0.639618512,0.589737783,0,0.472667024,0.52151252,0,0.308981977,0.264590364,0,0.307840396,0.353629968,0,0.784622739,0.548562432,0,0.668875045,0.201448632,0,0.311938369,0,0.200173128,0.000691562,0.3874704,0,0.182563756,0.001189874,0.408228612,0.841097241,0.009853112,0.012712928,0.371345284,0.544865204,0.013380852,0.230953507,0.154872469,0.185929889,0.314023633,0,0.128130281,0.190027906,0,0.151378125,0.129555145,0,0,0,0.043205513,0,0.002182351,0.258907756,0.002508249,0.341180204,0.021773818,0.217793096,0.598401381,0.024292186,0.313292528,0.321157595,0.034842402,0.544318463,0.187969248,0.040802507,0.545853473,0.022396544,0.000998877,0.089141951,0,0.003645982,0.173778246,0.076151667,0.014582198,0.165237537,0.013452296,0.300508664,0.682124176,0.058874162,0.411770196,0.618854792,0.407971479,0.680045524,0.435958946,0.298113285,0.296218487,0.525021836,0.719545156,0.482620397,0.355945225,0.691325271,0.405360697,0.182514547,0.49083391,0.369391036,0.356570513,0.452998149,0.618801653,0.612187487,0.530928781,0.23200585,0.538471193,0.510028512,0.602225298,0.635088162,0.612619272,0.501312934,0.57127862,0.43546489,0.533881893,0.65781597,0.536113484,0.476672196,0.566969104,0.539730017,0.748021285,0.614952444,0.539101959,0.624775875,0.422389755,0.333220775,0.439871862,0.409332309,0.541069142,0.254610002,0.26922156,0.315539832,0.813827189,0.344689144,0.36525076,0.499032725,0.342734913,0.280738554,0,0.03047864,0.023934896,0.344480809,0.216407761,0.132351757,0.140405997,0.203903061,0.019879207,0.761031984,0.191769535,1.390153407,1.959878689,0.007737394,0.151590904,0.280945109,0.042931082,0.182423657,0.081776641,0.459647946,0.07863953,1.225614704,0.376717687,0.278527229,0.237014702,0.075635261,0.367006658,0.325418964,0.278359614,0.338600843
2050,2863,0.475480411,0.435325849,0.010984167,0.573005039,0.68043442,0.009255197,0.466049992,0.542947024,0.031809683,0.329387457,0.244425517,0.001897516,0.238209181,0.358178308,0.029569119,0.775933494,0.549906367,0.000992009,0.621204785,0.180721369,0,0.272315021,0.008691781,0.191411938,0.065265161,0.313712867,0.017691729,0.177211834,0.063406834,0.441323876,0.856541217,0.095588305,0.081201029,0.378547892,0.575431755,0.08101144,0.20821752,0.17387414,0.181456906,0.294913383,0,0.112266789,0.191370719,0,0.151726334,0.119326372,0.027782235,0.035319809,0.054666677,0.021834423,0,0.096773512,0.197030237,0.095135608,0.353191709,0.149371684,0.146779078,0.626828619,0.164178904,0.219600866,0.393229249,0.151255662,0.439984041,0.237468972,0.185067393,0.449834046,0.022395388,0.065477957,0.112260861,0,0.102484995,0.138185687,0.065153753,0.10959821,0.107174845,0.088953896,0.279283905,0.714921685,0.234960527,0.389003301,0.638649012,0.407971479,0.680045524,0.435958946,0.298113285,0.296218487,0.525021836,0.719545156,0.482620397,0.355945225,0.691325271,0.405360697,0.182514547,0.49083391,0.369391036,0.356570513,0.452998149,0.618801653,0.612187487,0.530928781,0.23200585,0.538471193,0.510028512,0.650616057,0.688450028,0.637251158,0.530447049,0.597396967,0.521054074,0.614197881,0.665300756,0.618246485,0.50559439,0.579664802,0.611882105,0.794064016,0.657468537,0.601421484,0.663904276,0.473803112,0.381723177,0.493909705,0.43487968,0.571259753,0.290467745,0.302398284,0.345309958,0.830157361,0.362227412,0.390601197,0.516191829,0.359805908,0.295844273,0,0.03047864,0.023934896,0.344480809,0.216407761,0.132351757,0.140405997,0.203903061,0.019879207,0.761031984,0.191769535,1.390153407,1.959878689,0.007737394,0.151590904,0.280945109,0.042931082,0.182423657,0.081776641,0.459647946,0.07863953,1.225614704,0.376717687,0.278527229,0.237014702,0.075635261,0.367006658,0.325418964,0.278359614,0.338600843
2050,2864,0.469274131,0.538443934,0.107121977,0.531254762,0.698592816,0.095024986,0.446748701,0.543012054,0.139628651,0.349930178,0.223309336,0.068111219,0.168777103,0.38363261,0.096545224,0.757941431,0.537876389,0.047436645,0.535540244,0.154534396,0.008677336,0.218643323,0.131323271,0.192620828,0.208380567,0.270609393,0.096523182,0.159278717,0.199387926,0.401336354,0.887536842,0.250081539,0.196974784,0.372915743,0.598450063,0.19963345,0.215252694,0.186715033,0.182852005,0.290759404,0.022189824,0.095613257,0.177418137,0.006459452,0.148585622,0.10699134,0.138936394,0.195661407,0.187884905,0.011707603,0,0.287467662,0.120576872,0.275487385,0.340001009,0.343511936,0.065413124,0.601463529,0.358341031,0.101525253,0.431565336,0.292353814,0.379012372,0.289441495,0.36093565,0.379401265,0.047323194,0.218289162,0.10681747,0,0.266363817,0.095024796,0.055552932,0.248843086,0.077018748,0.186406871,0.243198412,0.725382237,0.418212435,0.278656998,0.718657477,0.407971479,0.680045524,0.435958946,0.298113285,0.296218487,0.525021836,0.719545156,0.482620397,0.355945225,0.691325271,0.405360697,0.182514547,0.49083391,0.369391036,0.356570513,0.452998149,0.618801653,0.612187487,0.530928781,0.23200585,0.538471193,0.510028512,0.665260112,0.719904796,0.641519446,0.549435764,0.597980427,0.587342145,0.709754988,0.666115052,0.657626178,0.518337253,0.586712334,0.659432871,0.806111294,0.669302329,0.639803688,0.731296054,0.487803034,0.433066946,0.514185752,0.449067757,0.592183599,0.329586029,0.330406745,0.35173975,0.83641005,0.367740408,0.399916676,0.505084301,0.366744123,0.308191638,0,0.03047864,0.023934896,0.344480809,0.216407761,0.132351757,0.140405997,0.203903061,0.019879207,0.761031984,0.191769535,1.390153407,1.959878689,0.007737394,0.151590904,0.280945109,0.042931082,0.182423657,0.081776641,0.459647946,0.07863953,1.225614704,0.376717687,0.278527229,0.237014702,0.075635261,0.367006658,0.325418964,0.278359614,0.338600843
2050,2865,0.456706979,0.72043722,0.266739514,0.471253107,0.691412281,0.229809516,0.378037063,0.522121527,0.290849795,0.338520509,0.207281265,0.200359138,0.138936887,0.395605502,0.23224439,0.736846371,0.519055004,0.193410496,0.410907946,0.136073587,0.142715999,0.110165587,0.343786644,0.213389838,0.360558962,0.272230102,0.205690295,0.10867428,0.359116595,0.343217567,0.893040928,0.424963652,0.295280233,0.379411192,0.626267618,0.325301864,0.230118024,0.183954957,0.175125327,0.286173746,0.15834141,0.093065944,0.155645376,0.078413072,0.148325088,0.096046392,0.285864214,0.39118523,0.317674595,0.0026048,0,0.479109069,0.062510078,0.453853237,0.275366098,0.525610642,0.027595901,0.605455158,0.526414776,0.073318019,0.453117584,0.40317603,0.374905705,0.224676674,0.491769588,0.334547473,0.103508894,0.374602356,0.061057352,0,0.433073215,0.064797634,0.050416109,0.396610355,0.058705054,0.279148323,0.197580855,0.6874028,0.560937318,0.2401805,0.875547295,0.407971479,0.680045524,0.435958946,0.298113285,0.296218487,0.525021836,0.719545156,0.482620397,0.355945225,0.691325271,0.405360697,0.182514547,0.49083391,0.369391036,0.356570513,0.452998149,0.618801653,0.612187487,0.530928781,0.23200585,0.538471193,0.510028512,0.662292837,0.740249635,0.647640618,0.559049479,0.604298,0.635986597,0.759294375,0.670537051,0.651174873,0.539989138,0.584294316,0.72715837,0.805940273,0.666386597,0.665388163,0.765470205,0.486776059,0.465291727,0.517755234,0.467803545,0.587914754,0.369115069,0.342349345,0.357562722,0.849509395,0.364262636,0.406701189,0.494246763,0.377010646,0.328647693,0,0.03047864,0.023934896,0.344480809,0.216407761,0.132351757,0.140405997,0.203903061,0.019879207,0.761031984,0.191769535,1.390153407,1.959878689,0.007737394,0.151590904,0.280945109,0.042931082,0.182423657,0.081776641,0.459647946,0.07863953,1.225614704,0.376717687,0.278527229,0.237014702,0.075635261,0.367006658,0.325418964,0.278359614,0.338600843
2050,2866,0.421412565,0.631469877,0.405872977,0.453322236,0.676863011,0.315026537,0.350772716,0.530819906,0.432137727,0.318838491,0.188774371,0.325356267,0.12465181,0.40205307,0.38522528,0.729387571,0.492946556,0.350953508,0.3128492,0.121181896,0.349784386,0.091351232,0.518875735,0.277379344,0.493255413,0.512807058,0.219756625,0.11178457,0.48375233,0.367259927,0.871773983,0.571293285,0.352670052,0.455086294,0.678127591,0.444355268,0.249921526,0.179500989,0.157684174,0.285998469,0.343338721,0.098160016,0.150028831,0.206301227,0.170324467,0.090228313,0.413175613,0.545836364,0.439333561,0.005976181,0,0.619398922,0.059628172,0.586070569,0.257106738,0.65511458,0.021972726,0.66630376,0.613496005,0.074748612,0.522123446,0.518692674,0.285491329,0.204583269,0.589508386,0.29110104,0.172183847,0.496642129,0.060046448,0,0.537539065,0.057795921,0.047382908,0.480153243,0.039050835,0.364114512,0.152892426,0.610324249,0.651555473,0.215900881,0.817638644,0.407971479,0.680045524,0.435958946,0.298113285,0.296218487,0.525021836,0.719545156,0.482620397,0.355945225,0.691325271,0.405360697,0.182514547,0.49083391,0.369391036,0.356570513,0.452998149,0.618801653,0.612187487,0.530928781,0.23200585,0.538471193,0.510028512,0.667943485,0.745119645,0.653322426,0.561480035,0.617117244,0.646642031,0.777633442,0.715973475,0.644278242,0.57576881,0.594678729,0.736166863,0.804852048,0.65474033,0.667492229,0.765119096,0.492066105,0.478271975,0.523894957,0.484044704,0.59086794,0.39239469,0.34564039,0.356886928,0.85764867,0.377399437,0.410710762,0.487645266,0.38554846,0.343311253,0,0.03047864,0.023934896,0.344480809,0.216407761,0.132351757,0.140405997,0.203903061,0.019879207,0.761031984,0.191769535,1.390153407,1.959878689,0.007737394,0.151590904,0.280945109,0.042931082,0.182423657,0.081776641,0.459647946,0.07863953,1.225614704,0.376717687,0.278527229,0.237014702,0.075635261,0.367006658,0.325418964,0.278359614,0.338600843
2050,2867,0.437869777,0.66124642,0.502169898,0.47110991,0.57134683,0.384311831,0.388094903,0.495183028,0.549193553,0.378646985,0.196863934,0.415531727,0.155656629,0.427765335,0.496475664,0.69751743,0.475649141,0.47209226,0.290730745,0.119412514,0.479276354,0.16278677,0.599607424,0.318957238,0.573231898,0.527722898,0.213032007,0.148960319,0.578521259,0.412342957,0.869065317,0.627466964,0.382364662,0.545096988,0.760163792,0.533290128,0.282841911,0.174646677,0.162751216,0.282550664,0.514932663,0.114980476,0.17401766,0.38406936,0.214995899,0.071830665,0.504017992,0.682516863,0.504720078,0.023655226,0,0.71164412,0.061500777,0.657946317,0.210757688,0.699030942,0.031755248,0.719567199,0.649862571,0.057626623,0.732001422,0.592882206,0.214678451,0.381494703,0.654262502,0.247161143,0.255127968,0.572370626,0.066396207,0.000365933,0.586392433,0.084854077,0.062745307,0.485296775,0.020993624,0.405838178,0.126319235,0.383281647,0.697683176,0.191493584,0.819828518,0.407971479,0.680045524,0.435958946,0.298113285,0.296218487,0.525021836,0.719545156,0.482620397,0.355945225,0.691325271,0.405360697,0.182514547,0.49083391,0.369391036,0.356570513,0.452998149,0.618801653,0.612187487,0.530928781,0.23200585,0.538471193,0.510028512,0.666695361,0.760086904,0.643825444,0.565288628,0.635481174,0.633026194,0.788760803,0.688512951,0.646469493,0.594746781,0.598397912,0.752231648,0.799476428,0.647083123,0.670797154,0.770838085,0.482164321,0.473053901,0.535363521,0.491059561,0.600340572,0.397507402,0.345382169,0.360197807,0.856213375,0.378358826,0.411117432,0.492468062,0.385880133,0.336112877,0,0.03047864,0.023934896,0.344480809,0.216407761,0.132351757,0.140405997,0.203903061,0.019879207,0.761031984,0.191769535,1.390153407,1.959878689,0.007737394,0.151590904,0.280945109,0.042931082,0.182423657,0.081776641,0.459647946,0.07863953,1.225614704,0.376717687,0.278527229,0.237014702,0.075635261,0.367006658,0.325418964,0.278359614,0.338600843
2050,2868,0.563474168,0.656184696,0.579494929,0.335105507,0.554970217,0.443253783,0.340175052,0.453366152,0.601938765,0.345759221,0.192214218,0.457461733,0.138656605,0.433057661,0.559844967,0.48783594,0.476039297,0.578943868,0.127562815,0.11883099,0.546457495,0.132225067,0.636181,0.246501932,0.562739878,0.472928977,0.27337257,0.104417775,0.580324787,0.299735506,0.864859488,0.599169953,0.379024092,0.526732706,0.822005598,0.584460793,0.296337286,0.161476717,0.16436922,0.291228994,0.63423924,0.102144923,0.211499223,0.548070473,0.178776558,0.081686548,0.557949304,0.775280775,0.494260698,0.017268995,0.106878436,0.738067072,0.040982391,0.659498924,0.114696215,0.679078523,0.045105397,0.671218775,0.627631011,0.029204023,0.773586783,0.603147316,0.07538177,0.61130043,0.687233628,0.209220755,0.400011255,0.601200023,0.052727312,0.000137031,0.565740677,0.143596165,0.056330954,0.440106063,0.00933834,0.391200105,0.074795574,0.261140418,0.701225815,0.183332422,0.764440132,0.407971479,0.680045524,0.435958946,0.298113285,0.296218487,0.525021836,0.719545156,0.482620397,0.355945225,0.691325271,0.405360697,0.182514547,0.49083391,0.369391036,0.356570513,0.452998149,0.618801653,0.612187487,0.530928781,0.23200585,0.538471193,0.510028512,0.678259975,0.738924883,0.643342855,0.572330729,0.663375995,0.627271991,0.795817496,0.68643591,0.630560745,0.59238497,0.600251987,0.76065214,0.796704392,0.644803502,0.668562775,0.751729242,0.489080264,0.482995082,0.546725214,0.50067139,0.607297038,0.40174686,0.344614982,0.367043856,0.855328421,0.379466242,0.397379095,0.536136462,0.397439263,0.351240574,0,0.03047864,0.023934896,0.344480809,0.216407761,0.132351757,0.140405997,0.203903061,0.019879207,0.761031984,0.191769535,1.390153407,1.959878689,0.007737394,0.151590904,0.280945109,0.042931082,0.182423657,0.081776641,0.459647946,0.07863953,1.225614704,0.376717687,0.278527229,0.237014702,0.075635261,0.367006658,0.325418964,0.278359614,0.338600843
2050,2869,0.540328564,0.710131113,0.633121131,0.346894612,0.525985331,0.449075727,0.359495307,0.470622595,0.636445186,0.377142374,0.196434683,0.461381549,0.146351861,0.430226636,0.595494299,0.458961301,0.472343157,0.653108411,0.092447498,0.117737988,0.601474817,0.206627648,0.663540997,0.20645213,0.49664569,0.561277792,0.336699011,0.124199234,0.508813667,0.290586927,0.804793463,0.531150237,0.349355037,0.579020569,0.844547153,0.596199957,0.300499743,0.141491602,0.19567351,0.321226679,0.700092644,0.154578118,0.239467882,0.66681703,0.231552179,0.097286749,0.595916391,0.805680497,0.472693706,0.041828306,0.174087916,0.696389244,0.037621751,0.551737021,0.138694076,0.64631184,0.061736353,0.653053977,0.536225502,0.032150997,0.796702127,0.611035804,0.07004517,0.678563502,0.690430334,0.196919867,0.561054955,0.610092563,0.066961105,0,0.521111361,0.267009279,0.054744413,0.360931084,0.011139272,0.348924524,0.05686152,0.1651662,0.672456826,0.185059184,0.697754372,0.407971479,0.680045524,0.435958946,0.298113285,0.296218487,0.525021836,0.719545156,0.482620397,0.355945225,0.691325271,0.405360697,0.182514547,0.49083391,0.369391036,0.356570513,0.452998149,0.618801653,0.612187487,0.530928781,0.23200585,0.538471193,0.510028512,0.687842615,0.731923854,0.636221112,0.553049045,0.70083182,0.621051618,0.801390511,0.678785119,0.616974872,0.579294244,0.591112228,0.756392945,0.789004087,0.643016688,0.647816088,0.804719746,0.5297607,0.483686304,0.536024783,0.495290902,0.599191493,0.399891356,0.344716643,0.361499109,0.850774784,0.371238098,0.387799993,0.535257248,0.39715596,0.352605571,0,0.03047864,0.023934896,0.344480809,0.216407761,0.132351757,0.140405997,0.203903061,0.019879207,0.761031984,0.191769535,1.390153407,1.959878689,0.007737394,0.151590904,0.280945109,0.042931082,0.182423657,0.081776641,0.459647946,0.07863953,1.225614704,0.376717687,0.278527229,0.237014702,0.075635261,0.367006658,0.325418964,0.278359614,0.338600843
2050,2870,0.49497544,0.818934795,0.606326595,0.408213887,0.535712924,0.431879738,0.342250856,0.499137755,0.638337733,0.410406279,0.213451224,0.416692309,0.166880358,0.450709173,0.619294468,0.450034815,0.473758886,0.682778452,0.068478111,0.118266967,0.644282514,0.289035725,0.650603713,0.20585871,0.38739672,0.698173604,0.301081175,0.133801568,0.411221673,0.277620236,0.726379127,0.454352501,0.303986807,0.603660969,0.846614334,0.563342118,0.290660793,0.134774726,0.229128272,0.378778085,0.709734879,0.192334305,0.278942189,0.705595055,0.274070741,0.111216986,0.602853727,0.791086669,0.413419996,0.099827813,0.130649226,0.585455735,0.020704534,0.418436932,0.138157543,0.59442552,0.079016008,0.606450112,0.433325747,0.049269095,0.806507325,0.551121267,0.041690253,0.662462138,0.64779462,0.195996364,0.683861167,0.565156901,0.096114205,0,0.460475371,0.324131478,0.058449723,0.294487776,0.012703902,0.293160538,0.048413465,0.109678359,0.600608632,0.191773114,0.794287294,0.407971479,0.680045524,0.435958946,0.298113285,0.296218487,0.525021836,0.719545156,0.482620397,0.355945225,0.691325271,0.405360697,0.182514547,0.49083391,0.369391036,0.356570513,0.452998149,0.618801653,0.612187487,0.530928781,0.23200585,0.538471193,0.510028512,0.687077244,0.720235215,0.628224611,0.538878038,0.712147736,0.613388839,0.791119611,0.679304773,0.614601538,0.565289736,0.592107771,0.733921362,0.785674386,0.64182715,0.613204742,0.795022157,0.554511721,0.480152271,0.522064796,0.48968934,0.59594657,0.399838771,0.342880365,0.355272873,0.841699239,0.36458172,0.377806448,0.494042845,0.392221116,0.35133203,0,0.03047864,0.023934896,0.344480809,0.216407761,0.132351757,0.140405997,0.203903061,0.019879207,0.761031984,0.191769535,1.390153407,1.959878689,0.007737394,0.151590904,0.280945109,0.042931082,0.182423657,0.081776641,0.459647946,0.07863953,1.225614704,0.376717687,0.278527229,0.237014702,0.075635261,0.367006658,0.325418964,0.278359614,0.338600843
