id,from_asset,to_asset,year,rep_period,time_block_start,time_block_end,var_flow_id,dual_max_transport_flow_limit_simple_method,dual_min_transport_flow_limit_simple_method
52,DE_E_Balance,NL_E_Balance,2050,1,22,22,52,0.0,-0.0
53,DE_E_Balance,NL_E_Balance,2050,1,23,23,53,0.0,-0.0
54,DE_E_Balance,NL_E_Balance,2050,1,24,24,54,0.0,-0.0
55,DK_E_Balance,NL_E_Balance,2050,1,1,1,55,0.0,-0.0
56,DK_E_Balance,NL_E_Balance,2050,1,2,2,56,0.0,-0.0
57,DK_E_Balance,NL_E_Balance,2050,1,3,3,57,0.0,-0.0
58,DK_E_Balance,NL_E_Balance,2050,1,4,4,58,0.0,-0.0
59,DK_E_Balance,NL_E_Balance,2050,1,5,5,59,0.0,-0.0
60,DK_E_Balance,NL_E_Balance,2050,1,6,6,60,0.0,-0.0
61,DK_E_Balance,NL_E_Balance,2050,1,7,7,61,0.0,-0.0
62,DK_E_Balance,NL_E_Balance,2050,1,8,8,62,0.0,-0.0
63,DK_E_Balance,NL_E_Balance,2050,1,9,9,63,0.0,-0.0
64,DK_E_Balance,NL_E_Balance,2050,1,10,10,64,0.0,-0.0
65,DK_E_Balance,NL_E_Balance,2050,1,11,11,65,0.0,-0.0
66,DK_E_Balance,NL_E_Balance,2050,1,12,12,66,0.0,-0.0
67,DK_E_Balance,NL_E_Balance,2050,1,13,13,67,0.0,-0.0
68,DK_E_Balance,NL_E_Balance,2050,1,14,14,68,0.0,-0.0
69,DK_E_Balance,NL_E_Balance,2050,1,15,15,69,0.0,-0.0
70,DK_E_Balance,NL_E_Balance,2050,1,16,16,70,0.0,-0.0
71,DK_E_Balance,NL_E_Balance,2050,1,17,17,71,0.0,-0.0
72,DK_E_Balance,NL_E_Balance,2050,1,18,18,72,0.0,-0.0
73,DK_E_Balance,NL_E_Balance,2050,1,19,19,73,0.0,-0.0
74,DK_E_Balance,NL_E_Balance,2050,1,20,20,74,0.0,-0.0
75,DK_E_Balance,NL_E_Balance,2050,1,21,21,75,0.0,-0.0
76,DK_E_Balance,NL_E_Balance,2050,1,22,22,76,0.0,-0.0
77,DK_E_Balance,NL_E_Balance,2050,1,23,23,77,0.0,-0.0
78,DK_E_Balance,NL_E_Balance,2050,1,24,24,78,0.0,-0.0
79,EE_E_Balance,LV_E_Balance,2050,1,1,4,79,0.0,-0.0
80,EE_E_Balance,LV_E_Balance,2050,1,5,8,80,0.0,-0.0
81,EE_E_Balance,LV_E_Balance,2050,1,9,12,81,0.0,-0.0
82,EE_E_Balance,LV_E_Balance,2050,1,13,16,82,0.0,-0.0
83,EE_E_Balance,LV_E_Balance,2050,1,17,20,83,0.0,-0.0
84,EE_E_Balance,LV_E_Balance,2050,1,21,24,84,0.0,-0.0
85,ES_E_Balance,FR_E_Balance,2050,1,1,3,85,0.0,-0.0
86,ES_E_Balance,FR_E_Balance,2050,1,4,6,86,0.0,-0.0
87,ES_E_Balance,FR_E_Balance,2050,1,7,9,87,0.0,-0.0
88,ES_E_Balance,FR_E_Balance,2050,1,10,12,88,0.0,-0.0
89,ES_E_Balance,FR_E_Balance,2050,1,13,15,89,0.0,-0.0
90,ES_E_Balance,FR_E_Balance,2050,1,16,18,90,0.0,-0.0
91,ES_E_Balance,FR_E_Balance,2050,1,19,21,91,0.0,-0.0
92,ES_E_Balance,FR_E_Balance,2050,1,22,24,92,0.0,-0.0
93,FI_E_Balance,SE_E_Balance,2050,1,1,4,93,0.0,-0.0
94,FI_E_Balance,SE_E_Balance,2050,1,5,8,94,0.0,-0.0
95,FI_E_Balance,SE_E_Balance,2050,1,9,12,95,0.0,-0.0
96,FI_E_Balance,SE_E_Balance,2050,1,13,16,96,0.0,-0.0
97,FI_E_Balance,SE_E_Balance,2050,1,17,20,97,0.0,-0.0
98,FI_E_Balance,SE_E_Balance,2050,1,21,24,98,0.0,-0.0
99,GR_E_Balance,IT_E_Balance,2050,1,1,4,99,0.0,-0.0
100,GR_E_Balance,IT_E_Balance,2050,1,5,8,100,0.0,-0.0
101,GR_E_Balance,IT_E_Balance,2050,1,9,12,101,0.0,-0.0
102,GR_E_Balance,IT_E_Balance,2050,1,13,16,102,0.0,-0.0
103,GR_E_Balance,IT_E_Balance,2050,1,17,20,103,0.0,-0.0
104,GR_E_Balance,IT_E_Balance,2050,1,21,24,104,0.0,-0.0
105,HR_E_Balance,SI_E_Balance,2050,1,1,4,105,0.0,-0.0
106,HR_E_Balance,SI_E_Balance,2050,1,5,8,106,0.0,-0.0
107,HR_E_Balance,SI_E_Balance,2050,1,9,12,107,0.0,-0.0
108,HR_E_Balance,SI_E_Balance,2050,1,13,16,108,0.0,-0.0
109,HR_E_Balance,SI_E_Balance,2050,1,17,20,109,0.0,-0.0
110,HR_E_Balance,SI_E_Balance,2050,1,21,24,110,0.0,-0.0
111,HU_E_Balance,SI_E_Balance,2050,1,1,4,111,0.0,4505.413299929449
112,HU_E_Balance,SI_E_Balance,2050,1,5,8,112,0.0,4505.413299929449
113,HU_E_Balance,SI_E_Balance,2050,1,9,12,113,0.0,-0.0
114,HU_E_Balance,SI_E_Balance,2050,1,13,16,114,0.0,-0.0
115,HU_E_Balance,SI_E_Balance,2050,1,17,20,115,0.0,4505.413299929449
116,HU_E_Balance,SI_E_Balance,2050,1,21,24,116,0.0,4505.413299929449
117,IE_E_Balance,UK_E_Balance,2050,1,1,2,117,0.0,-0.0
118,IE_E_Balance,UK_E_Balance,2050,1,3,4,118,0.0,-0.0
119,IE_E_Balance,UK_E_Balance,2050,1,5,6,119,0.0,-0.0
120,IE_E_Balance,UK_E_Balance,2050,1,7,8,120,0.0,-0.0
121,IE_E_Balance,UK_E_Balance,2050,1,9,10,121,0.0,-0.0
122,IE_E_Balance,UK_E_Balance,2050,1,11,12,122,0.0,-0.0
123,IE_E_Balance,UK_E_Balance,2050,1,13,14,123,0.0,-0.0
124,IE_E_Balance,UK_E_Balance,2050,1,15,16,124,0.0,-0.0
125,IE_E_Balance,UK_E_Balance,2050,1,17,18,125,0.0,-0.0
126,IE_E_Balance,UK_E_Balance,2050,1,19,20,126,0.0,-0.0
127,IE_E_Balance,UK_E_Balance,2050,1,21,22,127,0.0,-0.0
128,IE_E_Balance,UK_E_Balance,2050,1,23,24,128,0.0,-0.0
129,LT_E_Balance,SE_E_Balance,2050,1,1,4,129,0.0,-0.0
130,LT_E_Balance,SE_E_Balance,2050,1,5,8,130,0.0,-0.0
131,LT_E_Balance,SE_E_Balance,2050,1,9,12,131,0.0,-0.0
132,LT_E_Balance,SE_E_Balance,2050,1,13,16,132,0.0,-0.0
133,LT_E_Balance,SE_E_Balance,2050,1,17,20,133,0.0,-0.0
134,LT_E_Balance,SE_E_Balance,2050,1,21,24,134,0.0,-0.0
135,NO_E_Balance,UK_E_Balance,2050,1,1,1,135,0.0,-0.0
136,NO_E_Balance,UK_E_Balance,2050,1,2,2,136,0.0,-0.0
137,NO_E_Balance,UK_E_Balance,2050,1,3,3,137,0.0,-0.0
138,NO_E_Balance,UK_E_Balance,2050,1,4,4,138,0.0,-0.0
139,NO_E_Balance,UK_E_Balance,2050,1,5,5,139,0.0,-0.0
140,NO_E_Balance,UK_E_Balance,2050,1,6,6,140,0.0,-0.0
141,NO_E_Balance,UK_E_Balance,2050,1,7,7,141,0.0,-0.0
142,NO_E_Balance,UK_E_Balance,2050,1,8,8,142,0.0,-0.0
143,NO_E_Balance,UK_E_Balance,2050,1,9,9,143,0.0,-0.0
144,NO_E_Balance,UK_E_Balance,2050,1,10,10,144,0.0,-0.0
145,NO_E_Balance,UK_E_Balance,2050,1,11,11,145,0.0,-0.0
146,NO_E_Balance,UK_E_Balance,2050,1,12,12,146,0.0,-0.0
147,NO_E_Balance,UK_E_Balance,2050,1,13,13,147,0.0,-0.0
148,NO_E_Balance,UK_E_Balance,2050,1,14,14,148,0.0,-0.0
149,NO_E_Balance,UK_E_Balance,2050,1,15,15,149,0.0,-0.0
150,NO_E_Balance,UK_E_Balance,2050,1,16,16,150,0.0,-0.0
151,NO_E_Balance,UK_E_Balance,2050,1,17,17,151,0.0,-0.0
152,NO_E_Balance,UK_E_Balance,2050,1,18,18,152,0.0,-0.0
153,NO_E_Balance,UK_E_Balance,2050,1,19,19,153,0.0,-0.0
154,NO_E_Balance,UK_E_Balance,2050,1,20,20,154,0.0,-0.0
155,NO_E_Balance,UK_E_Balance,2050,1,21,21,155,0.0,-0.0
156,NO_E_Balance,UK_E_Balance,2050,1,22,22,156,0.0,-0.0
157,NO_E_Balance,UK_E_Balance,2050,1,23,23,157,0.0,-0.0
158,NO_E_Balance,UK_E_Balance,2050,1,24,24,158,0.0,-0.0
159,OBZLL_E_Balance,UK_E_Balance,2050,1,1,1,159,0.0,-0.0
160,OBZLL_E_Balance,UK_E_Balance,2050,1,2,2,160,0.0,-0.0
161,OBZLL_E_Balance,UK_E_Balance,2050,1,3,3,161,0.0,-0.0
162,OBZLL_E_Balance,UK_E_Balance,2050,1,4,4,162,0.0,-0.0
163,OBZLL_E_Balance,UK_E_Balance,2050,1,5,5,163,0.0,-0.0
164,OBZLL_E_Balance,UK_E_Balance,2050,1,6,6,164,0.0,-0.0
165,OBZLL_E_Balance,UK_E_Balance,2050,1,7,7,165,0.0,-0.0
166,OBZLL_E_Balance,UK_E_Balance,2050,1,8,8,166,0.0,-0.0
167,OBZLL_E_Balance,UK_E_Balance,2050,1,9,9,167,0.0,-0.0
168,OBZLL_E_Balance,UK_E_Balance,2050,1,10,10,168,0.0,-0.0
169,OBZLL_E_Balance,UK_E_Balance,2050,1,11,11,169,0.0,-0.0
170,OBZLL_E_Balance,UK_E_Balance,2050,1,12,12,170,0.0,-0.0
171,OBZLL_E_Balance,UK_E_Balance,2050,1,13,13,171,0.0,-0.0
172,OBZLL_E_Balance,UK_E_Balance,2050,1,14,14,172,0.0,-0.0
173,OBZLL_E_Balance,UK_E_Balance,2050,1,15,15,173,0.0,-0.0
174,OBZLL_E_Balance,UK_E_Balance,2050,1,16,16,174,0.0,-0.0
175,OBZLL_E_Balance,UK_E_Balance,2050,1,17,17,175,0.0,-0.0
176,OBZLL_E_Balance,UK_E_Balance,2050,1,18,18,176,0.0,-0.0
177,OBZLL_E_Balance,UK_E_Balance,2050,1,19,19,177,0.0,-0.0
178,OBZLL_E_Balance,UK_E_Balance,2050,1,20,20,178,0.0,-0.0
179,OBZLL_E_Balance,UK_E_Balance,2050,1,21,21,179,0.0,-0.0
180,OBZLL_E_Balance,UK_E_Balance,2050,1,22,22,180,0.0,-0.0
181,OBZLL_E_Balance,UK_E_Balance,2050,1,23,23,181,0.0,-0.0
182,OBZLL_E_Balance,UK_E_Balance,2050,1,24,24,182,0.0,-0.0
183,AT_E_Balance,CH_E_Balance,2050,1,1,4,183,0.0,-0.0
184,AT_E_Balance,CH_E_Balance,2050,1,5,8,184,0.0,-0.0
185,AT_E_Balance,CH_E_Balance,2050,1,9,12,185,0.0,-0.0
186,AT_E_Balance,CH_E_Balance,2050,1,13,16,186,0.0,-0.0
187,AT_E_Balance,CH_E_Balance,2050,1,17,20,187,0.0,-0.0
188,AT_E_Balance,CH_E_Balance,2050,1,21,24,188,0.0,-0.0
189,CH_E_Balance,DE_E_Balance,2050,1,1,4,189,0.0,-0.0
190,CH_E_Balance,DE_E_Balance,2050,1,5,8,190,0.0,-0.0
191,CH_E_Balance,DE_E_Balance,2050,1,9,12,191,0.0,-0.0
192,CH_E_Balance,DE_E_Balance,2050,1,13,16,192,0.0,-0.0
193,CH_E_Balance,DE_E_Balance,2050,1,17,20,193,0.0,-0.0
194,CH_E_Balance,DE_E_Balance,2050,1,21,24,194,0.0,-0.0
195,HR_E_Balance,HU_E_Balance,2050,1,1,4,195,-4505.413299929449,-0.0
196,HR_E_Balance,HU_E_Balance,2050,1,5,8,196,-4505.413299929449,-0.0
197,HR_E_Balance,HU_E_Balance,2050,1,9,12,197,-0.0,-0.0
198,HR_E_Balance,HU_E_Balance,2050,1,13,16,198,-0.0,-0.0
199,HR_E_Balance,HU_E_Balance,2050,1,17,20,199,-4505.413299929449,-0.0
200,HR_E_Balance,HU_E_Balance,2050,1,21,24,200,-4505.413299929449,-0.0
201,LT_E_Balance,PL_E_Balance,2050,1,1,4,201,0.0,-0.0
202,LT_E_Balance,PL_E_Balance,2050,1,5,8,202,0.0,-0.0
203,LT_E_Balance,PL_E_Balance,2050,1,9,12,203,0.0,-0.0
204,LT_E_Balance,PL_E_Balance,2050,1,13,16,204,0.0,-0.0
205,LT_E_Balance,PL_E_Balance,2050,1,17,20,205,0.0,-0.0
206,LT_E_Balance,PL_E_Balance,2050,1,21,24,206,0.0,-0.0
207,NO_E_Balance,SE_E_Balance,2050,1,1,4,207,0.0,-0.0
208,NO_E_Balance,SE_E_Balance,2050,1,5,8,208,0.0,-0.0
209,NO_E_Balance,SE_E_Balance,2050,1,9,12,209,0.0,-0.0
210,NO_E_Balance,SE_E_Balance,2050,1,13,16,210,0.0,-0.0
211,NO_E_Balance,SE_E_Balance,2050,1,17,20,211,0.0,-0.0
212,NO_E_Balance,SE_E_Balance,2050,1,21,24,212,0.0,-0.0
213,LV_E_Balance,LT_E_Balance,2050,1,1,4,213,0.0,-0.0
214,LV_E_Balance,LT_E_Balance,2050,1,5,8,214,0.0,-0.0
215,LV_E_Balance,LT_E_Balance,2050,1,9,12,215,0.0,-0.0
216,LV_E_Balance,LT_E_Balance,2050,1,13,16,216,0.0,-0.0
217,LV_E_Balance,LT_E_Balance,2050,1,17,20,217,0.0,-0.0
218,LV_E_Balance,LT_E_Balance,2050,1,21,24,218,0.0,-0.0
219,MT_E_Balance,IT_E_Balance,2050,1,1,4,219,0.0,31286.597208413925
220,MT_E_Balance,IT_E_Balance,2050,1,5,8,220,0.0,31286.597208413925
221,MT_E_Balance,IT_E_Balance,2050,1,9,12,221,0.0,19588.753477954124
222,MT_E_Balance,IT_E_Balance,2050,1,13,16,222,0.0,19588.753477954124
223,MT_E_Balance,IT_E_Balance,2050,1,17,20,223,0.0,31286.597208413925
224,MT_E_Balance,IT_E_Balance,2050,1,21,24,224,0.0,31286.597208413925
225,DK_E_Balance,DE_E_Balance,2050,1,1,1,225,0.0,-0.0
226,DK_E_Balance,DE_E_Balance,2050,1,2,2,226,0.0,-0.0
227,DK_E_Balance,DE_E_Balance,2050,1,3,3,227,0.0,-0.0
228,DK_E_Balance,DE_E_Balance,2050,1,4,4,228,0.0,-0.0
229,DK_E_Balance,DE_E_Balance,2050,1,5,5,229,0.0,-0.0
230,DK_E_Balance,DE_E_Balance,2050,1,6,6,230,0.0,-0.0
231,DK_E_Balance,DE_E_Balance,2050,1,7,7,231,0.0,-0.0
232,DK_E_Balance,DE_E_Balance,2050,1,8,8,232,0.0,-0.0
233,DK_E_Balance,DE_E_Balance,2050,1,9,9,233,0.0,-0.0
234,DK_E_Balance,DE_E_Balance,2050,1,10,10,234,0.0,-0.0
235,DK_E_Balance,DE_E_Balance,2050,1,11,11,235,0.0,-0.0
236,DK_E_Balance,DE_E_Balance,2050,1,12,12,236,0.0,-0.0
237,DK_E_Balance,DE_E_Balance,2050,1,13,13,237,0.0,-0.0
238,DK_E_Balance,DE_E_Balance,2050,1,14,14,238,0.0,-0.0
239,DK_E_Balance,DE_E_Balance,2050,1,15,15,239,0.0,-0.0
240,DK_E_Balance,DE_E_Balance,2050,1,16,16,240,0.0,-0.0
241,DK_E_Balance,DE_E_Balance,2050,1,17,17,241,0.0,-0.0
242,DK_E_Balance,DE_E_Balance,2050,1,18,18,242,0.0,-0.0
243,DK_E_Balance,DE_E_Balance,2050,1,19,19,243,0.0,-0.0
244,DK_E_Balance,DE_E_Balance,2050,1,20,20,244,0.0,-0.0
245,DK_E_Balance,DE_E_Balance,2050,1,21,21,245,0.0,-0.0
246,DK_E_Balance,DE_E_Balance,2050,1,22,22,246,0.0,-0.0
247,DK_E_Balance,DE_E_Balance,2050,1,23,23,247,0.0,-0.0
248,DK_E_Balance,DE_E_Balance,2050,1,24,24,248,0.0,-0.0
249,LU_E_Balance,FR_E_Balance,2050,1,1,4,249,0.0,-0.0
250,LU_E_Balance,FR_E_Balance,2050,1,5,8,250,0.0,-0.0
251,LU_E_Balance,FR_E_Balance,2050,1,9,12,251,0.0,-0.0
252,LU_E_Balance,FR_E_Balance,2050,1,13,16,252,0.0,-0.0
253,LU_E_Balance,FR_E_Balance,2050,1,17,20,253,0.0,-0.0
254,LU_E_Balance,FR_E_Balance,2050,1,21,24,254,0.0,-0.0
255,NL_E_Balance,BE_E_Balance,2050,1,1,2,255,0.0,-0.0
256,NL_E_Balance,BE_E_Balance,2050,1,3,4,256,0.0,-0.0
257,NL_E_Balance,BE_E_Balance,2050,1,5,6,257,0.0,-0.0
258,NL_E_Balance,BE_E_Balance,2050,1,7,8,258,0.0,-0.0
259,NL_E_Balance,BE_E_Balance,2050,1,9,10,259,0.0,-0.0
260,NL_E_Balance,BE_E_Balance,2050,1,11,12,260,0.0,-0.0
261,NL_E_Balance,BE_E_Balance,2050,1,13,14,261,0.0,-0.0
262,NL_E_Balance,BE_E_Balance,2050,1,15,16,262,0.0,-0.0
263,NL_E_Balance,BE_E_Balance,2050,1,17,18,263,0.0,-0.0
264,NL_E_Balance,BE_E_Balance,2050,1,19,20,264,0.0,-0.0
265,NL_E_Balance,BE_E_Balance,2050,1,21,22,265,0.0,-0.0
266,NL_E_Balance,BE_E_Balance,2050,1,23,24,266,0.0,-0.0
267,OBZLL_E_Balance,NL_E_Balance,2050,1,1,1,267,0.0,-0.0
268,OBZLL_E_Balance,NL_E_Balance,2050,1,2,2,268,0.0,-0.0
269,OBZLL_E_Balance,NL_E_Balance,2050,1,3,3,269,0.0,-0.0
270,OBZLL_E_Balance,NL_E_Balance,2050,1,4,4,270,0.0,-0.0
271,OBZLL_E_Balance,NL_E_Balance,2050,1,5,5,271,0.0,-0.0
272,OBZLL_E_Balance,NL_E_Balance,2050,1,6,6,272,0.0,-0.0
273,OBZLL_E_Balance,NL_E_Balance,2050,1,7,7,273,0.0,-0.0
274,OBZLL_E_Balance,NL_E_Balance,2050,1,8,8,274,0.0,-0.0
275,OBZLL_E_Balance,NL_E_Balance,2050,1,9,9,275,0.0,-0.0
276,OBZLL_E_Balance,NL_E_Balance,2050,1,10,10,276,0.0,-0.0
277,OBZLL_E_Balance,NL_E_Balance,2050,1,11,11,277,0.0,-0.0
278,OBZLL_E_Balance,NL_E_Balance,2050,1,12,12,278,0.0,-0.0
279,OBZLL_E_Balance,NL_E_Balance,2050,1,13,13,279,0.0,-0.0
280,OBZLL_E_Balance,NL_E_Balance,2050,1,14,14,280,0.0,-0.0
281,OBZLL_E_Balance,NL_E_Balance,2050,1,15,15,281,0.0,-0.0
282,OBZLL_E_Balance,NL_E_Balance,2050,1,16,16,282,0.0,-0.0
283,OBZLL_E_Balance,NL_E_Balance,2050,1,17,17,283,0.0,-0.0
284,OBZLL_E_Balance,NL_E_Balance,2050,1,18,18,284,0.0,-0.0
285,OBZLL_E_Balance,NL_E_Balance,2050,1,19,19,285,0.0,-0.0
286,OBZLL_E_Balance,NL_E_Balance,2050,1,20,20,286,0.0,-0.0
287,OBZLL_E_Balance,NL_E_Balance,2050,1,21,21,287,0.0,-0.0
288,OBZLL_E_Balance,NL_E_Balance,2050,1,22,22,288,0.0,-0.0
289,OBZLL_E_Balance,NL_E_Balance,2050,1,23,23,289,0.0,-0.0
290,OBZLL_E_Balance,NL_E_Balance,2050,1,24,24,290,0.0,-0.0
291,PT_E_Balance,ES_E_Balance,2050,1,1,4,291,0.0,-0.0
292,PT_E_Balance,ES_E_Balance,2050,1,5,8,292,0.0,-0.0
293,PT_E_Balance,ES_E_Balance,2050,1,9,12,293,0.0,-0.0
294,PT_E_Balance,ES_E_Balance,2050,1,13,16,294,0.0,-0.0
295,PT_E_Balance,ES_E_Balance,2050,1,17,20,295,0.0,-0.0
296,PT_E_Balance,ES_E_Balance,2050,1,21,24,296,0.0,-0.0
297,SE_E_Balance,PL_E_Balance,2050,1,1,4,297,0.0,-0.0
298,SE_E_Balance,PL_E_Balance,2050,1,5,8,298,0.0,-0.0
299,SE_E_Balance,PL_E_Balance,2050,1,9,12,299,0.0,-0.0
300,SE_E_Balance,PL_E_Balance,2050,1,13,16,300,0.0,-0.0
301,SE_E_Balance,PL_E_Balance,2050,1,17,20,301,0.0,-0.0
302,SE_E_Balance,PL_E_Balance,2050,1,21,24,302,0.0,-0.0
303,FI_E_Balance,EE_E_Balance,2050,1,1,4,303,0.0,-0.0
304,FI_E_Balance,EE_E_Balance,2050,1,5,8,304,0.0,-0.0
305,FI_E_Balance,EE_E_Balance,2050,1,9,12,305,0.0,-0.0
306,FI_E_Balance,EE_E_Balance,2050,1,13,16,306,0.0,-0.0
307,FI_E_Balance,EE_E_Balance,2050,1,17,20,307,0.0,-0.0
308,FI_E_Balance,EE_E_Balance,2050,1,21,24,308,0.0,-0.0
309,FR_E_Balance,DE_E_Balance,2050,1,1,2,309,0.0,-0.0
310,FR_E_Balance,DE_E_Balance,2050,1,3,4,310,0.0,-0.0
311,FR_E_Balance,DE_E_Balance,2050,1,5,6,311,0.0,-0.0
312,FR_E_Balance,DE_E_Balance,2050,1,7,8,312,0.0,-0.0
313,FR_E_Balance,DE_E_Balance,2050,1,9,10,313,0.0,-0.0
314,FR_E_Balance,DE_E_Balance,2050,1,11,12,314,0.0,-0.0
315,FR_E_Balance,DE_E_Balance,2050,1,13,14,315,0.0,-0.0
316,FR_E_Balance,DE_E_Balance,2050,1,15,16,316,0.0,-0.0
317,FR_E_Balance,DE_E_Balance,2050,1,17,18,317,0.0,-0.0
318,FR_E_Balance,DE_E_Balance,2050,1,19,20,318,0.0,-0.0
319,FR_E_Balance,DE_E_Balance,2050,1,21,22,319,0.0,-0.0
320,FR_E_Balance,DE_E_Balance,2050,1,23,24,320,0.0,-0.0
321,HU_E_Balance,AT_E_Balance,2050,1,1,4,321,0.0,4505.413299929449
322,HU_E_Balance,AT_E_Balance,2050,1,5,8,322,0.0,4505.413299929449
323,HU_E_Balance,AT_E_Balance,2050,1,9,12,323,0.0,-0.0
324,HU_E_Balance,AT_E_Balance,2050,1,13,16,324,0.0,-0.0
325,HU_E_Balance,AT_E_Balance,2050,1,17,20,325,0.0,4505.413299929449
326,HU_E_Balance,AT_E_Balance,2050,1,21,24,326,0.0,4505.413299929449
327,LU_E_Balance,DE_E_Balance,2050,1,1,4,327,0.0,0.0
328,LU_E_Balance,DE_E_Balance,2050,1,5,8,328,0.0,0.0
329,LU_E_Balance,DE_E_Balance,2050,1,9,12,329,0.0,0.0
330,LU_E_Balance,DE_E_Balance,2050,1,13,16,330,0.0,0.0
331,LU_E_Balance,DE_E_Balance,2050,1,17,20,331,0.0,0.0
332,LU_E_Balance,DE_E_Balance,2050,1,21,24,332,0.0,0.0
333,PL_E_Balance,DK_E_Balance,2050,1,1,3,333,0.0,0.0
334,PL_E_Balance,DK_E_Balance,2050,1,4,6,334,0.0,0.0
335,PL_E_Balance,DK_E_Balance,2050,1,7,9,335,0.0,0.0
336,PL_E_Balance,DK_E_Balance,2050,1,10,12,336,0.0,0.0
337,PL_E_Balance,DK_E_Balance,2050,1,13,15,337,0.0,0.0
338,PL_E_Balance,DK_E_Balance,2050,1,16,18,338,0.0,0.0
339,PL_E_Balance,DK_E_Balance,2050,1,19,21,339,0.0,0.0
340,PL_E_Balance,DK_E_Balance,2050,1,22,24,340,0.0,0.0
