id,asset,year,rep_period,time_block_start,time_block_end,dual_balance_consumer
199,BG_E_Demand,2050,1,1,4,4505.413299929449
200,BG_E_Demand,2050,1,5,8,4505.41329992945
201,BG_E_Demand,2050,1,9,12,-0.0
202,BG_E_Demand,2050,1,13,16,-0.0
203,BG_E_Demand,2050,1,17,20,4505.413299929449
204,BG_E_Demand,2050,1,21,24,4505.413299929449
205,BG_E_Demand,2050,2,1,4,6073.521844509809
206,BG_E_Demand,2050,2,5,8,6073.521844509808
207,BG_E_Demand,2050,2,9,12,-0.0
208,BG_E_Demand,2050,2,13,16,-0.0
209,BG_E_Demand,2050,2,17,20,6073.521844509806
210,BG_E_Demand,2050,2,21,24,6073.521844509806
211,BG_E_Demand,2050,3,1,4,6211.064855560748
212,BG_E_Demand,2050,3,5,8,6211.064855560747
213,BG_E_Demand,2050,3,9,12,-0.0
214,BG_E_Demand,2050,3,13,16,-0.0
215,BG_E_Demand,2050,3,17,20,6211.064855560747
216,BG_E_Demand,2050,3,21,24,6211.064855560747
217,BG_H_Demand,2050,1,1,1,-10186.151808536135
218,BG_H_Demand,2050,1,2,2,4897.188369488528
219,BG_H_Demand,2050,1,3,3,4897.188369488528
220,BG_H_Demand,2050,1,4,4,4897.188369488528
221,BG_H_Demand,2050,1,5,5,-10186.151808536135
222,BG_H_Demand,2050,1,6,6,4897.188369488528
223,BG_H_Demand,2050,1,7,7,4897.188369488528
224,BG_H_Demand,2050,1,8,8,4897.188369488528
225,BG_H_Demand,2050,1,9,9,-14691.565108465584
226,BG_H_Demand,2050,1,10,10,4897.188369488528
227,BG_H_Demand,2050,1,11,11,4897.188369488528
228,BG_H_Demand,2050,1,12,12,4897.188369488528
229,BG_H_Demand,2050,1,13,13,-14691.565108465584
230,BG_H_Demand,2050,1,14,14,4897.188369488528
231,BG_H_Demand,2050,1,15,15,4897.188369488528
232,BG_H_Demand,2050,1,16,16,4897.188369488528
233,BG_H_Demand,2050,1,17,17,-10186.151808536135
234,BG_H_Demand,2050,1,18,18,4897.188369488528
235,BG_H_Demand,2050,1,19,19,4897.188369488528
236,BG_H_Demand,2050,1,20,20,4897.188369488528
237,BG_H_Demand,2050,1,21,21,-10186.151808536135
238,BG_H_Demand,2050,1,22,22,4897.188369488528
239,BG_H_Demand,2050,1,23,23,4897.188369488528
240,BG_H_Demand,2050,1,24,24,4897.188369488528
241,BG_H_Demand,2050,2,1,1,-13731.440691935219
242,BG_H_Demand,2050,2,2,2,6601.654178815009
243,BG_H_Demand,2050,2,3,3,6601.654178815009
244,BG_H_Demand,2050,2,4,4,6601.654178815009
245,BG_H_Demand,2050,2,5,5,-13731.440691935219
246,BG_H_Demand,2050,2,6,6,6601.654178815009
247,BG_H_Demand,2050,2,7,7,6601.654178815009
248,BG_H_Demand,2050,2,8,8,6601.654178815009
249,BG_H_Demand,2050,2,9,9,-19804.962536445026
250,BG_H_Demand,2050,2,10,10,6601.654178815009
251,BG_H_Demand,2050,2,11,11,6601.654178815009
252,BG_H_Demand,2050,2,12,12,6601.654178815009
253,BG_H_Demand,2050,2,13,13,-19804.962536445026
254,BG_H_Demand,2050,2,14,14,6601.654178815009
255,BG_H_Demand,2050,2,15,15,6601.654178815009
256,BG_H_Demand,2050,2,16,16,6601.654178815009
257,BG_H_Demand,2050,2,17,17,-13731.44069193522
258,BG_H_Demand,2050,2,18,18,6601.654178815009
259,BG_H_Demand,2050,2,19,19,6601.654178815009
260,BG_H_Demand,2050,2,20,20,6601.654178815009
261,BG_H_Demand,2050,2,21,21,-13731.44069193522
262,BG_H_Demand,2050,2,22,22,6601.654178815009
263,BG_H_Demand,2050,2,23,23,6601.654178815009
264,BG_H_Demand,2050,2,24,24,6601.654178815009
265,BG_H_Demand,2050,3,1,1,-14042.407499528646
266,BG_H_Demand,2050,3,2,2,6751.157451696465
267,BG_H_Demand,2050,3,3,3,6751.157451696465
268,BG_H_Demand,2050,3,4,4,6751.157451696465
269,BG_H_Demand,2050,3,5,5,-14042.407499528646
270,BG_H_Demand,2050,3,6,6,6751.157451696465
271,BG_H_Demand,2050,3,7,7,6751.157451696465
272,BG_H_Demand,2050,3,8,8,6751.157451696465
273,BG_H_Demand,2050,3,9,9,-20253.472355089394
274,BG_H_Demand,2050,3,10,10,6751.157451696465
275,BG_H_Demand,2050,3,11,11,6751.157451696465
276,BG_H_Demand,2050,3,12,12,6751.157451696465
277,BG_H_Demand,2050,3,13,13,-20253.472355089394
278,BG_H_Demand,2050,3,14,14,6751.157451696465
279,BG_H_Demand,2050,3,15,15,6751.157451696465
280,BG_H_Demand,2050,3,16,16,6751.157451696465
281,BG_H_Demand,2050,3,17,17,-14042.407499528646
282,BG_H_Demand,2050,3,18,18,6751.157451696465
283,BG_H_Demand,2050,3,19,19,6751.157451696465
284,BG_H_Demand,2050,3,20,20,6751.157451696465
285,BG_H_Demand,2050,3,21,21,-14042.407499528646
286,BG_H_Demand,2050,3,22,22,6751.157451696465
287,BG_H_Demand,2050,3,23,23,6751.157451696465
288,BG_H_Demand,2050,3,24,24,6751.157451696465
289,CH_E_Demand,2050,1,1,4,-0.0
290,CH_E_Demand,2050,1,5,8,-0.0
291,CH_E_Demand,2050,1,9,12,-0.0
292,CH_E_Demand,2050,1,13,16,-0.0
293,CH_E_Demand,2050,1,17,20,-0.0
294,CH_E_Demand,2050,1,21,24,-0.0
295,CH_E_Demand,2050,2,1,4,-0.0
296,CH_E_Demand,2050,2,5,8,-0.0
297,CH_E_Demand,2050,2,9,12,-0.0
298,CH_E_Demand,2050,2,13,16,-0.0
299,CH_E_Demand,2050,2,17,20,-0.0
300,CH_E_Demand,2050,2,21,24,-0.0
301,CH_E_Demand,2050,3,1,4,-0.0
302,CH_E_Demand,2050,3,5,8,-0.0
303,CH_E_Demand,2050,3,9,12,-0.0
304,CH_E_Demand,2050,3,13,16,-0.0
305,CH_E_Demand,2050,3,17,20,-0.0
306,CH_E_Demand,2050,3,21,24,-0.0
307,CH_H_Demand,2050,1,1,1,-14691.565108465584
308,CH_H_Demand,2050,1,2,2,4897.188369488528
309,CH_H_Demand,2050,1,3,3,4897.188369488528
310,CH_H_Demand,2050,1,4,4,4897.188369488528
311,CH_H_Demand,2050,1,5,5,-14691.565108465584
312,CH_H_Demand,2050,1,6,6,4897.188369488528
313,CH_H_Demand,2050,1,7,7,4897.188369488528
314,CH_H_Demand,2050,1,8,8,4897.188369488528
315,CH_H_Demand,2050,1,9,9,-14691.565108465584
316,CH_H_Demand,2050,1,10,10,4897.188369488528
317,CH_H_Demand,2050,1,11,11,4897.188369488528
318,CH_H_Demand,2050,1,12,12,4897.188369488528
319,CH_H_Demand,2050,1,13,13,-14691.565108465584
320,CH_H_Demand,2050,1,14,14,4897.188369488528
321,CH_H_Demand,2050,1,15,15,4897.188369488528
322,CH_H_Demand,2050,1,16,16,4897.188369488528
323,CH_H_Demand,2050,1,17,17,-14691.565108465584
324,CH_H_Demand,2050,1,18,18,4897.188369488528
325,CH_H_Demand,2050,1,19,19,4897.188369488528
326,CH_H_Demand,2050,1,20,20,4897.188369488528
327,CH_H_Demand,2050,1,21,21,-14691.565108465584
328,CH_H_Demand,2050,1,22,22,4897.188369488528
329,CH_H_Demand,2050,1,23,23,4897.188369488528
330,CH_H_Demand,2050,1,24,24,4897.188369488528
331,CH_H_Demand,2050,2,1,1,-19804.962536445026
332,CH_H_Demand,2050,2,2,2,6601.654178815009
333,CH_H_Demand,2050,2,3,3,6601.654178815009
334,CH_H_Demand,2050,2,4,4,6601.654178815009
335,CH_H_Demand,2050,2,5,5,-19804.962536445026
336,CH_H_Demand,2050,2,6,6,6601.654178815009
337,CH_H_Demand,2050,2,7,7,6601.654178815009
338,CH_H_Demand,2050,2,8,8,6601.654178815009
339,CH_H_Demand,2050,2,9,9,-19804.962536445026
340,CH_H_Demand,2050,2,10,10,6601.654178815009
341,CH_H_Demand,2050,2,11,11,6601.654178815009
342,CH_H_Demand,2050,2,12,12,6601.654178815009
343,CH_H_Demand,2050,2,13,13,-19804.962536445026
344,CH_H_Demand,2050,2,14,14,6601.654178815009
345,CH_H_Demand,2050,2,15,15,6601.654178815009
346,CH_H_Demand,2050,2,16,16,6601.654178815009
347,CH_H_Demand,2050,2,17,17,-19804.962536445026
348,CH_H_Demand,2050,2,18,18,6601.654178815009
349,CH_H_Demand,2050,2,19,19,6601.654178815009
350,CH_H_Demand,2050,2,20,20,6601.654178815009
351,CH_H_Demand,2050,2,21,21,-19804.962536445026
352,CH_H_Demand,2050,2,22,22,6601.654178815009
353,CH_H_Demand,2050,2,23,23,6601.654178815009
354,CH_H_Demand,2050,2,24,24,6601.654178815009
355,CH_H_Demand,2050,3,1,1,-20253.472355089394
356,CH_H_Demand,2050,3,2,2,6751.157451696465
357,CH_H_Demand,2050,3,3,3,6751.157451696465
358,CH_H_Demand,2050,3,4,4,6751.157451696465
359,CH_H_Demand,2050,3,5,5,-20253.472355089394
360,CH_H_Demand,2050,3,6,6,6751.157451696465
361,CH_H_Demand,2050,3,7,7,6751.157451696465
362,CH_H_Demand,2050,3,8,8,6751.157451696465
363,CH_H_Demand,2050,3,9,9,-20253.472355089394
364,CH_H_Demand,2050,3,10,10,6751.157451696465
365,CH_H_Demand,2050,3,11,11,6751.157451696465
366,CH_H_Demand,2050,3,12,12,6751.157451696465
367,CH_H_Demand,2050,3,13,13,-20253.472355089394
368,CH_H_Demand,2050,3,14,14,6751.157451696465
369,CH_H_Demand,2050,3,15,15,6751.157451696465
370,CH_H_Demand,2050,3,16,16,6751.157451696465
371,CH_H_Demand,2050,3,17,17,-20253.472355089394
372,CH_H_Demand,2050,3,18,18,6751.157451696465
373,CH_H_Demand,2050,3,19,19,6751.157451696465
374,CH_H_Demand,2050,3,20,20,6751.157451696465
375,CH_H_Demand,2050,3,21,21,-20253.472355089394
376,CH_H_Demand,2050,3,22,22,6751.157451696465
377,CH_H_Demand,2050,3,23,23,6751.157451696465
378,CH_H_Demand,2050,3,24,24,6751.157451696465
379,CY_E_Demand,2050,1,1,4,-0.0
380,CY_E_Demand,2050,1,5,8,-0.0
381,CY_E_Demand,2050,1,9,12,-0.0
382,CY_E_Demand,2050,1,13,16,-0.0
383,CY_E_Demand,2050,1,17,20,-0.0
384,CY_E_Demand,2050,1,21,24,-0.0
385,CY_E_Demand,2050,2,1,4,-0.0
386,CY_E_Demand,2050,2,5,8,-0.0
387,CY_E_Demand,2050,2,9,12,-0.0
388,CY_E_Demand,2050,2,13,16,-0.0
389,CY_E_Demand,2050,2,17,20,-0.0
390,CY_E_Demand,2050,2,21,24,-0.0
391,CY_E_Demand,2050,3,1,4,-0.0
392,CY_E_Demand,2050,3,5,8,-0.0
393,CY_E_Demand,2050,3,9,12,-0.0
394,CY_E_Demand,2050,3,13,16,-0.0
395,CY_E_Demand,2050,3,17,20,-0.0
396,CY_E_Demand,2050,3,21,24,-0.0
397,CY_H_Demand,2050,1,1,1,-14691.565108465584
398,CY_H_Demand,2050,1,2,2,4897.188369488528
399,CY_H_Demand,2050,1,3,3,4897.188369488528
400,CY_H_Demand,2050,1,4,4,4897.188369488528
401,CY_H_Demand,2050,1,5,5,-14691.565108465584
402,CY_H_Demand,2050,1,6,6,4897.188369488528
403,CY_H_Demand,2050,1,7,7,4897.188369488528
404,CY_H_Demand,2050,1,8,8,4897.188369488528
405,CY_H_Demand,2050,1,9,9,-14691.565108465584
406,CY_H_Demand,2050,1,10,10,4897.188369488528
407,CY_H_Demand,2050,1,11,11,4897.188369488528
408,CY_H_Demand,2050,1,12,12,4897.188369488528
409,CY_H_Demand,2050,1,13,13,-14691.565108465584
410,CY_H_Demand,2050,1,14,14,4897.188369488528
411,CY_H_Demand,2050,1,15,15,4897.188369488528
412,CY_H_Demand,2050,1,16,16,4897.188369488528
413,CY_H_Demand,2050,1,17,17,-14691.565108465584
414,CY_H_Demand,2050,1,18,18,4897.188369488528
415,CY_H_Demand,2050,1,19,19,4897.188369488528
416,CY_H_Demand,2050,1,20,20,4897.188369488528
417,CY_H_Demand,2050,1,21,21,-14691.565108465584
418,CY_H_Demand,2050,1,22,22,4897.188369488528
419,CY_H_Demand,2050,1,23,23,4897.188369488528
420,CY_H_Demand,2050,1,24,24,4897.188369488528
421,CY_H_Demand,2050,2,1,1,-19804.962536445026
422,CY_H_Demand,2050,2,2,2,6601.654178815009
423,CY_H_Demand,2050,2,3,3,6601.654178815009
424,CY_H_Demand,2050,2,4,4,6601.654178815009
425,CY_H_Demand,2050,2,5,5,-19804.962536445026
426,CY_H_Demand,2050,2,6,6,6601.654178815009
427,CY_H_Demand,2050,2,7,7,6601.654178815009
428,CY_H_Demand,2050,2,8,8,6601.654178815009
429,CY_H_Demand,2050,2,9,9,-19804.962536445026
430,CY_H_Demand,2050,2,10,10,6601.654178815009
431,CY_H_Demand,2050,2,11,11,6601.654178815009
432,CY_H_Demand,2050,2,12,12,6601.654178815009
433,CY_H_Demand,2050,2,13,13,-19804.962536445026
434,CY_H_Demand,2050,2,14,14,6601.654178815009
435,CY_H_Demand,2050,2,15,15,6601.654178815009
436,CY_H_Demand,2050,2,16,16,6601.654178815009
437,CY_H_Demand,2050,2,17,17,-19804.962536445026
438,CY_H_Demand,2050,2,18,18,6601.654178815009
439,CY_H_Demand,2050,2,19,19,6601.654178815009
440,CY_H_Demand,2050,2,20,20,6601.654178815009
441,CY_H_Demand,2050,2,21,21,-19804.962536445026
442,CY_H_Demand,2050,2,22,22,6601.654178815009
443,CY_H_Demand,2050,2,23,23,6601.654178815009
444,CY_H_Demand,2050,2,24,24,6601.654178815009
445,CY_H_Demand,2050,3,1,1,-20253.472355089394
446,CY_H_Demand,2050,3,2,2,6751.157451696465
447,CY_H_Demand,2050,3,3,3,6751.157451696465
448,CY_H_Demand,2050,3,4,4,6751.157451696465
449,CY_H_Demand,2050,3,5,5,-20253.472355089394
450,CY_H_Demand,2050,3,6,6,6751.157451696465
451,CY_H_Demand,2050,3,7,7,6751.157451696465
452,CY_H_Demand,2050,3,8,8,6751.157451696465
453,CY_H_Demand,2050,3,9,9,-20253.472355089394
454,CY_H_Demand,2050,3,10,10,6751.157451696465
455,CY_H_Demand,2050,3,11,11,6751.157451696465
456,CY_H_Demand,2050,3,12,12,6751.157451696465
457,CY_H_Demand,2050,3,13,13,-20253.472355089394
458,CY_H_Demand,2050,3,14,14,6751.157451696465
459,CY_H_Demand,2050,3,15,15,6751.157451696465
460,CY_H_Demand,2050,3,16,16,6751.157451696465
461,CY_H_Demand,2050,3,17,17,-20253.472355089394
462,CY_H_Demand,2050,3,18,18,6751.157451696465
463,CY_H_Demand,2050,3,19,19,6751.157451696465
464,CY_H_Demand,2050,3,20,20,6751.157451696465
465,CY_H_Demand,2050,3,21,21,-20253.472355089394
466,CY_H_Demand,2050,3,22,22,6751.157451696465
467,CY_H_Demand,2050,3,23,23,6751.157451696465
468,CY_H_Demand,2050,3,24,24,6751.157451696465
469,CZ_E_Demand,2050,1,1,4,-3.817390847871138e-12
470,CZ_E_Demand,2050,1,5,8,-4.652278562389256e-12
471,CZ_E_Demand,2050,1,9,12,-0.0
472,CZ_E_Demand,2050,1,13,16,-0.0
473,CZ_E_Demand,2050,1,17,20,-0.0
474,CZ_E_Demand,2050,1,21,24,-0.0
475,CZ_E_Demand,2050,2,1,4,6073.521844509809
476,CZ_E_Demand,2050,2,5,8,6073.521844509809
477,CZ_E_Demand,2050,2,9,12,6073.521844509809
478,CZ_E_Demand,2050,2,13,16,6073.521844509809
479,CZ_E_Demand,2050,2,17,20,6073.521844509809
480,CZ_E_Demand,2050,2,21,24,6073.521844509809
481,CZ_E_Demand,2050,3,1,4,6211.064855560747
482,CZ_E_Demand,2050,3,5,8,6211.064855560747
483,CZ_E_Demand,2050,3,9,12,-0.0
484,CZ_E_Demand,2050,3,13,16,-0.0
485,CZ_E_Demand,2050,3,17,20,6211.0648555607495
486,CZ_E_Demand,2050,3,21,24,6211.064855560747
487,CZ_H_Demand,2050,1,1,1,-14691.565108465587
488,CZ_H_Demand,2050,1,2,2,4897.188369488528
489,CZ_H_Demand,2050,1,3,3,4897.188369488528
490,CZ_H_Demand,2050,1,4,4,4897.188369488528
491,CZ_H_Demand,2050,1,5,5,-14691.565108465591
492,CZ_H_Demand,2050,1,6,6,4897.188369488528
493,CZ_H_Demand,2050,1,7,7,4897.188369488528
494,CZ_H_Demand,2050,1,8,8,4897.188369488528
495,CZ_H_Demand,2050,1,9,9,-14691.565108465584
496,CZ_H_Demand,2050,1,10,10,4897.188369488528
497,CZ_H_Demand,2050,1,11,11,4897.188369488528
498,CZ_H_Demand,2050,1,12,12,4897.188369488528
499,CZ_H_Demand,2050,1,13,13,-14691.565108465584
