asset,period,value,processed_value
Midgard_Hydro,82,38500.0,38178.57142857143
Midgard_Hydro,83,38500.0,38339.28571428572
Midgard_Hydro,84,38500.0,38500.0
Midgard_Hydro,85,39624.99999999999,38660.71428571428
Midgard_Hydro,86,39624.99999999999,38821.42857142857
Midgard_Hydro,87,39624.99999999999,38982.142857142855
Midgard_Hydro,88,39624.99999999999,39142.85714285714
Midgard_Hydro,89,39624.99999999999,39303.57142857142
Midgard_Hydro,90,39624.99999999999,39464.28571428571
Midgard_Hydro,91,39624.99999999999,39624.99999999999
Midgard_Hydro,92,40749.99999999999,39785.714285714275
Midgard_Hydro,93,40749.99999999999,39946.428571428565
Midgard_Hydro,94,40749.99999999999,40107.14285714285
Midgard_Hydro,95,40749.99999999999,40267.85714285714
Midgard_Hydro,96,40749.99999999999,40428.57142857142
Midgard_Hydro,97,40749.99999999999,40589.28571428571
Midgard_Hydro,98,40749.99999999999,40749.99999999999
Midgard_Hydro,99,41874.99999999999,40910.714285714275
Midgard_Hydro,100,41874.99999999999,41071.428571428565
Midgard_Hydro,101,41874.99999999999,41232.14285714285
Midgard_Hydro,102,41874.99999999999,41392.85714285714
Midgard_Hydro,103,41874.99999999999,41553.57142857142
Midgard_Hydro,104,41874.99999999999,41714.28571428571
Midgard_Hydro,105,41874.99999999999,41874.99999999999
Midgard_Hydro,106,42999.99999999999,42035.714285714275
Midgard_Hydro,107,42999.99999999999,42196.428571428565
Midgard_Hydro,108,42999.99999999999,42357.14285714285
Midgard_Hydro,109,42999.99999999999,42517.85714285714
Midgard_Hydro,110,42999.99999999999,42678.57142857142
Midgard_Hydro,111,42999.99999999999,42839.28571428571
Midgard_Hydro,112,42999.99999999999,42999.99999999999
Midgard_Hydro,113,44124.99999999999,43160.714285714275
Midgard_Hydro,114,44124.99999999999,43321.428571428565
Midgard_Hydro,115,44124.99999999999,43482.14285714285
Midgard_Hydro,116,44124.99999999999,43642.85714285714
Midgard_Hydro,117,44124.99999999999,43803.57142857142
Midgard_Hydro,118,44124.99999999999,43964.28571428571
Midgard_Hydro,119,44124.99999999999,44124.99999999999
Midgard_Hydro,120,45249.99999999999,44285.714285714275
Midgard_Hydro,121,45249.99999999999,44446.428571428565
Midgard_Hydro,122,45249.99999999999,44607.14285714285
Midgard_Hydro,123,45249.99999999999,44767.85714285714
Midgard_Hydro,124,45249.99999999999,44928.57142857142
Midgard_Hydro,125,45249.99999999999,45089.28571428571
Midgard_Hydro,126,45249.99999999999,45249.99999999999
Midgard_Hydro,127,46374.99999999999,45410.714285714275
Midgard_Hydro,128,46374.99999999999,45571.428571428565
Midgard_Hydro,129,46374.99999999999,45732.14285714285
Midgard_Hydro,130,46374.99999999999,45892.85714285714
Midgard_Hydro,131,46374.99999999999,46053.57142857142
Midgard_Hydro,132,46374.99999999999,46214.28571428571
Midgard_Hydro,133,46374.99999999999,46374.99999999999
Midgard_Hydro,134,47500.0,46535.71428571428
Midgard_Hydro,135,47500.0,46696.428571428565
Midgard_Hydro,136,47500.0,46857.142857142855
Midgard_Hydro,137,47500.0,47017.85714285714
Midgard_Hydro,138,47500.0,47178.57142857143
Midgard_Hydro,139,47500.0,47339.28571428571
Midgard_Hydro,140,47500.0,47500.0
Midgard_Hydro,141,46700.0,46700.0
Midgard_Hydro,142,45900.00000000001,45900.00000000001
Midgard_Hydro,143,45100.00000000001,45100.00000000001
Midgard_Hydro,144,44300.00000000001,44300.00000000001
Midgard_Hydro,145,43500.0,43500.0
Midgard_Hydro,146,42700.0,42700.0
Midgard_Hydro,147,41900.0,41900.0
Midgard_Hydro,148,41100.0,41100.0
Midgard_Hydro,149,40300.0,40300.0
Midgard_Hydro,150,39500.0,39500.0
Midgard_Hydro,151,38700.0,38700.0
Midgard_Hydro,152,37900.0,37900.0
Midgard_Hydro,153,37100.0,37100.0
Midgard_Hydro,154,36300.0,36300.0
Midgard_Hydro,155,35500.0,35500.0
Midgard_Hydro,156,34700.0,34700.0
Midgard_Hydro,157,33900.0,33900.0
Midgard_Hydro,158,33100.00000000001,33100.00000000001
Midgard_Hydro,159,32300.000000000007,32300.000000000007
Midgard_Hydro,160,31500.000000000007,31500.000000000007
Midgard_Hydro,161,30700.000000000007,30700.000000000007
Midgard_Hydro,162,29900.000000000007,29900.000000000007
Midgard_Hydro,163,29100.000000000007,29100.000000000007
Midgard_Hydro,164,28300.000000000004,28300.000000000004
Midgard_Hydro,165,27500.000000000004,27500.000000000004
Midgard_Hydro,166,28625.000000000007,27660.71428571429
Midgard_Hydro,167,28625.000000000007,27821.428571428576
Midgard_Hydro,168,28625.000000000007,27982.142857142862
Midgard_Hydro,169,28625.000000000007,28142.85714285715
Midgard_Hydro,170,28625.000000000007,28303.571428571435
Midgard_Hydro,171,28625.000000000007,28464.28571428572
Midgard_Hydro,172,28625.000000000007,28625.000000000007
Midgard_Hydro,173,29750.000000000015,28785.714285714294
Midgard_Hydro,174,29750.000000000015,28946.42857142858
Midgard_Hydro,175,29750.000000000015,29107.142857142866
Midgard_Hydro,176,29750.000000000015,29267.857142857156
Midgard_Hydro,177,29750.000000000015,29428.571428571442
Midgard_Hydro,178,29750.000000000015,29589.28571428573
Midgard_Hydro,179,29750.000000000015,29750.000000000015
Midgard_Hydro,180,30875.000000000022,29910.7142857143
Midgard_Hydro,181,30875.000000000022,30071.428571428587
Midgard_Hydro,182,30875.000000000022,30232.142857142873
Midgard_Hydro,183,30875.000000000022,30392.857142857163
Midgard_Hydro,184,30875.000000000022,30553.57142857145
Midgard_Hydro,185,30875.000000000022,30714.285714285736
Midgard_Hydro,186,30875.000000000022,30875.000000000022
Midgard_Hydro,187,32000.00000000003,31035.714285714308
Midgard_Hydro,188,32000.00000000003,31196.428571428594
Midgard_Hydro,189,32000.00000000003,31357.14285714288
Midgard_Hydro,190,32000.00000000003,31517.85714285717
Midgard_Hydro,191,32000.00000000003,31678.571428571457
Midgard_Hydro,192,32000.00000000003,31839.285714285743
Midgard_Hydro,193,32000.00000000003,32000.00000000003
Midgard_Hydro,194,33125.00000000004,32160.714285714315
Midgard_Hydro,195,33125.00000000004,32321.4285714286
Midgard_Hydro,196,33125.00000000004,32482.142857142888
Midgard_Hydro,197,33125.00000000004,32642.857142857178
Midgard_Hydro,198,33125.00000000004,32803.571428571464
Midgard_Hydro,199,33125.00000000004,32964.28571428575
Midgard_Hydro,200,33125.00000000004,33125.00000000004
Midgard_Hydro,201,34250.000000000044,33285.714285714326
Midgard_Hydro,202,34250.000000000044,33446.42857142861
Midgard_Hydro,203,34250.000000000044,33607.1428571429
Midgard_Hydro,204,34250.000000000044,33767.85714285718
Midgard_Hydro,205,34250.000000000044,33928.57142857147
Midgard_Hydro,206,34250.000000000044,34089.285714285754
Midgard_Hydro,207,34250.000000000044,34250.000000000044
Midgard_Hydro,208,35535.71428571434,34410.71428571433
Midgard_Hydro,209,35535.71428571434,34571.428571428616
Midgard_Hydro,210,35535.71428571434,34732.142857142906
Midgard_Hydro,211,35535.71428571434,34892.85714285719
Midgard_Hydro,212,35535.71428571434,35053.57142857148
Midgard_Hydro,213,35535.71428571434,35214.28571428577
Midgard_Hydro,214,35535.71428571434,35375.00000000005
Midgard_Hydro,215,35535.71428571434,35535.71428571434
Valhalla_H2_storage,1,8.90858567059318e6,7.010034626040535e6
Valhalla_H2_storage,2,8.90858567059318e6,7.156077014083046e6
Valhalla_H2_storage,3,8.90858567059318e6,7.302119402125557e6
Valhalla_H2_storage,4,8.90858567059318e6,7.448161790168068e6
Valhalla_H2_storage,5,8.90858567059318e6,7.59420417821058e6
Valhalla_H2_storage,6,8.90858567059318e6,7.74024656625309e6
Valhalla_H2_storage,7,8.90858567059318e6,7.886288954295602e6
Valhalla_H2_storage,8,8.90858567059318e6,8.032331342338113e6
Valhalla_H2_storage,9,8.90858567059318e6,8.178373730380624e6
Valhalla_H2_storage,10,8.90858567059318e6,8.324416118423135e6
Valhalla_H2_storage,11,8.90858567059318e6,8.470458506465646e6
Valhalla_H2_storage,12,8.90858567059318e6,8.616500894508157e6
Valhalla_H2_storage,13,8.90858567059318e6,8.762543282550668e6
Valhalla_H2_storage,14,8.90858567059318e6,8.90858567059318e6
Valhalla_H2_storage,15,1.0953179103188336e7,9.054628058635691e6
Valhalla_H2_storage,16,1.0953179103188336e7,9.200670446678203e6
Valhalla_H2_storage,17,1.0953179103188336e7,9.346712834720714e6
Valhalla_H2_storage,18,1.0953179103188336e7,9.492755222763224e6
Valhalla_H2_storage,19,1.0953179103188336e7,9.638797610805735e6
Valhalla_H2_storage,20,1.0953179103188336e7,9.784839998848246e6
Valhalla_H2_storage,21,1.0953179103188336e7,9.930882386890758e6
Valhalla_H2_storage,22,1.0953179103188336e7,1.007692477493327e7
Valhalla_H2_storage,23,1.0953179103188336e7,1.022296716297578e7
Valhalla_H2_storage,24,1.0953179103188336e7,1.0369009551018292e7
Valhalla_H2_storage,25,1.0953179103188336e7,1.0515051939060802e7
Valhalla_H2_storage,26,1.0953179103188336e7,1.0661094327103313e7
Valhalla_H2_storage,27,1.0953179103188336e7,1.0807136715145824e7
Valhalla_H2_storage,28,1.0953179103188336e7,1.0953179103188336e7
Valhalla_H2_storage,29,1.2997772535783492e7,1.1099221491230847e7
Valhalla_H2_storage,30,1.2997772535783492e7,1.1245263879273359e7
Valhalla_H2_storage,31,1.2997772535783492e7,1.139130626731587e7
Valhalla_H2_storage,32,1.2997772535783492e7,1.153734865535838e7
Valhalla_H2_storage,33,1.2997772535783492e7,1.1683391043400891e7
Valhalla_H2_storage,34,1.2997772535783492e7,1.1829433431443403e7
Valhalla_H2_storage,35,1.2997772535783492e7,1.1975475819485914e7
Valhalla_H2_storage,36,1.2997772535783492e7,1.2121518207528425e7
Valhalla_H2_storage,37,1.2997772535783492e7,1.2267560595570937e7
Valhalla_H2_storage,38,1.2997772535783492e7,1.2413602983613448e7
Valhalla_H2_storage,39,1.2997772535783492e7,1.2559645371655958e7
Valhalla_H2_storage,40,1.2997772535783492e7,1.270568775969847e7
Valhalla_H2_storage,41,1.2997772535783492e7,1.285173014774098e7
Valhalla_H2_storage,42,1.2997772535783492e7,1.2997772535783492e7
Valhalla_H2_storage,43,1.504236596837865e7,1.3143814923826003e7
Valhalla_H2_storage,44,1.504236596837865e7,1.3289857311868515e7
Valhalla_H2_storage,45,1.504236596837865e7,1.3435899699911026e7
Valhalla_H2_storage,46,1.504236596837865e7,1.3581942087953538e7
Valhalla_H2_storage,47,1.504236596837865e7,1.372798447599605e7
Valhalla_H2_storage,48,1.504236596837865e7,1.387402686403856e7
Valhalla_H2_storage,49,1.504236596837865e7,1.402006925208107e7
Valhalla_H2_storage,50,1.504236596837865e7,1.4166111640123582e7
Valhalla_H2_storage,51,1.504236596837865e7,1.4312154028166093e7
Valhalla_H2_storage,52,1.504236596837865e7,1.4458196416208604e7
Valhalla_H2_storage,53,1.504236596837865e7,1.4604238804251116e7
Valhalla_H2_storage,54,1.504236596837865e7,1.4750281192293627e7
Valhalla_H2_storage,55,1.504236596837865e7,1.4896323580336139e7
Valhalla_H2_storage,56,1.504236596837865e7,1.504236596837865e7
Valhalla_H2_storage,57,1.7086959400973808e7,1.5188408356421161e7
Valhalla_H2_storage,58,1.7086959400973808e7,1.5334450744463673e7
Valhalla_H2_storage,59,1.7086959400973808e7,1.5480493132506184e7
Valhalla_H2_storage,60,1.7086959400973808e7,1.5626535520548696e7
Valhalla_H2_storage,61,1.7086959400973808e7,1.5772577908591207e7
Valhalla_H2_storage,62,1.7086959400973808e7,1.5918620296633719e7
Valhalla_H2_storage,63,1.7086959400973808e7,1.6064662684676228e7
Valhalla_H2_storage,64,1.7086959400973808e7,1.621070507271874e7
Valhalla_H2_storage,65,1.7086959400973808e7,1.635674746076125e7
Valhalla_H2_storage,66,1.7086959400973808e7,1.6502789848803762e7
Valhalla_H2_storage,67,1.7086959400973808e7,1.6648832236846274e7
Valhalla_H2_storage,68,1.7086959400973808e7,1.6794874624888785e7
Valhalla_H2_storage,69,1.7086959400973808e7,1.69409170129313e7
Valhalla_H2_storage,70,1.7086959400973808e7,1.7086959400973808e7
Valhalla_H2_storage,71,1.9131552833568964e7,1.7233001789016318e7
Valhalla_H2_storage,72,1.9131552833568964e7,1.737904417705883e7
Valhalla_H2_storage,73,1.9131552833568964e7,1.752508656510134e7
Valhalla_H2_storage,74,1.9131552833568964e7,1.7671128953143854e7
Valhalla_H2_storage,75,1.9131552833568964e7,1.7817171341186363e7
Valhalla_H2_storage,76,1.9131552833568964e7,1.7963213729228877e7
Valhalla_H2_storage,77,1.9131552833568964e7,1.8109256117271386e7
Valhalla_H2_storage,78,1.9131552833568964e7,1.8255298505313896e7
Valhalla_H2_storage,79,1.9131552833568964e7,1.840134089335641e7
Valhalla_H2_storage,80,1.9131552833568964e7,1.854738328139892e7
Valhalla_H2_storage,81,1.9131552833568964e7,1.869342566944143e7
Valhalla_H2_storage,82,1.9131552833568964e7,1.883946805748394e7
Valhalla_H2_storage,83,1.9131552833568964e7,1.8985510445526455e7
Valhalla_H2_storage,84,1.9131552833568964e7,1.9131552833568964e7
Valhalla_H2_storage,85,2.1176146266164124e7,1.9277595221611477e7
Valhalla_H2_storage,86,2.1176146266164124e7,1.9423637609653987e7
Valhalla_H2_storage,87,2.1176146266164124e7,1.9569679997696497e7
Valhalla_H2_storage,88,2.1176146266164124e7,1.971572238573901e7
Valhalla_H2_storage,89,2.1176146266164124e7,1.9861764773781523e7
Valhalla_H2_storage,90,2.1176146266164124e7,2.0007807161824033e7
Valhalla_H2_storage,91,2.1176146266164124e7,2.0153849549866542e7
Valhalla_H2_storage,92,2.1176146266164124e7,2.0299891937909056e7
Valhalla_H2_storage,93,2.1176146266164124e7,2.044593432595157e7
Valhalla_H2_storage,94,2.1176146266164124e7,2.059197671399408e7
Valhalla_H2_storage,95,2.1176146266164124e7,2.0738019102036588e7
Valhalla_H2_storage,96,2.1176146266164124e7,2.08840614900791e7
Valhalla_H2_storage,97,2.1176146266164124e7,2.1030103878121614e7
Valhalla_H2_storage,98,2.1176146266164124e7,2.1176146266164124e7
Valhalla_H2_storage,99,2.322073969875928e7,2.1322188654206634e7
Valhalla_H2_storage,100,2.322073969875928e7,2.1468231042249147e7
Valhalla_H2_storage,101,2.322073969875928e7,2.1614273430291656e7
Valhalla_H2_storage,102,2.322073969875928e7,2.176031581833417e7
Valhalla_H2_storage,103,2.322073969875928e7,2.190635820637668e7
Valhalla_H2_storage,104,2.322073969875928e7,2.2052400594419193e7
Valhalla_H2_storage,105,2.322073969875928e7,2.2198442982461702e7
Valhalla_H2_storage,106,2.322073969875928e7,2.234448537050421e7
Valhalla_H2_storage,107,2.322073969875928e7,2.2490527758546725e7
Valhalla_H2_storage,108,2.322073969875928e7,2.2636570146589234e7
Valhalla_H2_storage,109,2.322073969875928e7,2.2782612534631748e7
Valhalla_H2_storage,110,2.322073969875928e7,2.2928654922674257e7
Valhalla_H2_storage,111,2.322073969875928e7,2.307469731071677e7
Valhalla_H2_storage,112,2.322073969875928e7,2.322073969875928e7
Valhalla_H2_storage,113,2.5265333131354436e7,2.336678208680179e7
Valhalla_H2_storage,114,2.5265333131354436e7,2.3512824474844303e7
Valhalla_H2_storage,115,2.5265333131354436e7,2.3658866862886813e7
Valhalla_H2_storage,116,2.5265333131354436e7,2.3804909250929326e7
Valhalla_H2_storage,117,2.5265333131354436e7,2.3950951638971835e7
Valhalla_H2_storage,118,2.5265333131354436e7,2.409699402701435e7
Valhalla_H2_storage,119,2.5265333131354436e7,2.424303641505686e7
Valhalla_H2_storage,120,2.5265333131354436e7,2.4389078803099368e7
Valhalla_H2_storage,121,2.5265333131354436e7,2.453512119114188e7
Valhalla_H2_storage,122,2.5265333131354436e7,2.468116357918439e7
Valhalla_H2_storage,123,2.5265333131354436e7,2.4827205967226904e7
Valhalla_H2_storage,124,2.5265333131354436e7,2.4973248355269413e7
Valhalla_H2_storage,125,2.5265333131354436e7,2.5119290743311927e7
Valhalla_H2_storage,126,2.5265333131354436e7,2.5265333131354436e7
Valhalla_H2_storage,127,2.7309926563949596e7,2.5411375519396946e7
Valhalla_H2_storage,128,2.7309926563949596e7,2.555741790743946e7
Valhalla_H2_storage,129,2.7309926563949596e7,2.5703460295481972e7
Valhalla_H2_storage,130,2.7309926563949596e7,2.5849502683524482e7
Valhalla_H2_storage,131,2.7309926563949596e7,2.599554507156699e7
Valhalla_H2_storage,132,2.7309926563949596e7,2.6141587459609505e7
Valhalla_H2_storage,133,2.7309926563949596e7,2.6287629847652018e7
Valhalla_H2_storage,134,2.7309926563949596e7,2.6433672235694528e7
Valhalla_H2_storage,135,2.7309926563949596e7,2.6579714623737037e7
Valhalla_H2_storage,136,2.7309926563949596e7,2.672575701177955e7
Valhalla_H2_storage,137,2.7309926563949596e7,2.6871799399822064e7
Valhalla_H2_storage,138,2.7309926563949596e7,2.7017841787864573e7
Valhalla_H2_storage,139,2.7309926563949596e7,2.7163884175907083e7
Valhalla_H2_storage,140,2.7309926563949596e7,2.7309926563949596e7
Valhalla_H2_storage,141,1.1771016476226402e7,2.6200004414826512e7
Valhalla_H2_storage,142,1.1771016476226402e7,2.5090082265703425e7
Valhalla_H2_storage,143,1.1771016476226402e7,2.398016011658034e7
Valhalla_H2_storage,144,1.1771016476226402e7,2.2870237967457253e7
Valhalla_H2_storage,145,1.1771016476226402e7,2.176031581833417e7
Valhalla_H2_storage,146,1.1771016476226402e7,2.0650393669211086e7
Valhalla_H2_storage,147,1.1771016476226402e7,1.9540471520088e7
Valhalla_H2_storage,148,1.1771016476226402e7,1.8430549370964915e7
Valhalla_H2_storage,149,1.1771016476226402e7,1.7320627221841827e7
Valhalla_H2_storage,150,1.1771016476226402e7,1.6210705072718743e7
Valhalla_H2_storage,151,1.1771016476226402e7,1.5100782923595658e7
Valhalla_H2_storage,152,1.1771016476226402e7,1.3990860774472574e7
Valhalla_H2_storage,153,1.1771016476226402e7,1.2880938625349488e7
Valhalla_H2_storage,154,1.1771016476226402e7,1.1771016476226402e7
Valhalla_H2_storage,155,0.0,1.0930229585067373e7
Valhalla_H2_storage,156,0.0,1.0089442693908345e7
Valhalla_H2_storage,157,0.0,9.248655802749317e6
Valhalla_H2_storage,158,0.0,8.407868911590287e6
Valhalla_H2_storage,159,0.0,7.567082020431259e6
Valhalla_H2_storage,160,0.0,6.72629512927223e6
Valhalla_H2_storage,161,0.0,5.885508238113201e6
Valhalla_H2_storage,162,0.0,5.0447213469541725e6
Valhalla_H2_storage,163,0.0,4.203934455795144e6
Valhalla_H2_storage,164,0.0,3.363147564636115e6
Valhalla_H2_storage,165,0.0,2.5223606734770862e6
Valhalla_H2_storage,166,0.0,1.6815737823180575e6
Valhalla_H2_storage,167,0.0,840786.8911590287
Valhalla_H2_storage,168,0.0,0.0
Valhalla_H2_storage,169,2.0445934325951578e6,146042.38804251127
Valhalla_H2_storage,170,2.0445934325951578e6,292084.77608502255
Valhalla_H2_storage,171,2.0445934325951578e6,438127.1641275338
Valhalla_H2_storage,172,2.0445934325951578e6,584169.5521700451
Valhalla_H2_storage,173,2.0445934325951578e6,730211.9402125564
Valhalla_H2_storage,174,2.0445934325951578e6,876254.3282550676
Valhalla_H2_storage,175,2.0445934325951578e6,1.0222967162975789e6
Valhalla_H2_storage,176,2.0445934325951578e6,1.1683391043400902e6
Valhalla_H2_storage,177,2.0445934325951578e6,1.3143814923826014e6
Valhalla_H2_storage,178,2.0445934325951578e6,1.4604238804251128e6
Valhalla_H2_storage,179,2.0445934325951578e6,1.606466268467624e6
Valhalla_H2_storage,180,2.0445934325951578e6,1.7525086565101352e6
Valhalla_H2_storage,181,2.0445934325951578e6,1.8985510445526466e6
Valhalla_H2_storage,182,2.0445934325951578e6,2.0445934325951578e6
Valhalla_H2_storage,183,4.089186865190313e6,2.190635820637669e6
Valhalla_H2_storage,184,4.089186865190313e6,2.33667820868018e6
Valhalla_H2_storage,185,4.089186865190313e6,2.482720596722691e6
Valhalla_H2_storage,186,4.089186865190313e6,2.6287629847652023e6
Valhalla_H2_storage,187,4.089186865190313e6,2.774805372807713e6
Valhalla_H2_storage,188,4.089186865190313e6,2.920847760850224e6
Valhalla_H2_storage,189,4.089186865190313e6,3.0668901488927356e6
Valhalla_H2_storage,190,4.089186865190313e6,3.2129325369352465e6
Valhalla_H2_storage,191,4.089186865190313e6,3.3589749249777575e6
Valhalla_H2_storage,192,4.089186865190313e6,3.505017313020269e6
Valhalla_H2_storage,193,4.089186865190313e6,3.65105970106278e6
Valhalla_H2_storage,194,4.089186865190313e6,3.797102089105291e6
Valhalla_H2_storage,195,4.089186865190313e6,3.9431444771478022e6
Valhalla_H2_storage,196,4.089186865190313e6,4.089186865190313e6
Valhalla_H2_storage,197,6.133780297785468e6,4.235229253232825e6
Valhalla_H2_storage,198,6.133780297785468e6,4.381271641275335e6
Valhalla_H2_storage,199,6.133780297785468e6,4.5273140293178465e6
Valhalla_H2_storage,200,6.133780297785468e6,4.673356417360358e6
Valhalla_H2_storage,201,6.133780297785468e6,4.819398805402868e6
Valhalla_H2_storage,202,6.133780297785468e6,4.96544119344538e6
Valhalla_H2_storage,203,6.133780297785468e6,5.111483581487891e6
Valhalla_H2_storage,204,6.133780297785468e6,5.257525969530402e6
Valhalla_H2_storage,205,6.133780297785468e6,5.403568357572913e6
Valhalla_H2_storage,206,6.133780297785468e6,5.549610745615424e6
Valhalla_H2_storage,207,6.133780297785468e6,5.695653133657935e6
Valhalla_H2_storage,208,6.133780297785468e6,5.8416955217004465e6
Valhalla_H2_storage,209,6.133780297785468e6,5.987737909742957e6
Valhalla_H2_storage,210,6.133780297785468e6,6.133780297785468e6
Valhalla_H2_storage,211,6.863992237998024e6,6.27982268582798e6
Valhalla_H2_storage,212,6.863992237998024e6,6.42586507387049e6
Valhalla_H2_storage,213,6.863992237998024e6,6.571907461913002e6
Valhalla_H2_storage,214,6.863992237998024e6,6.717949849955512e6
Valhalla_H2_storage,215,6.863992237998024e6,6.863992237998024e6
